source,variable,word,n,m,sd
gpt4,arousal,mischief,10,6.5,0.142
gpt4,arousal,mistress,10,6.42,0.3256
gpt4,arousal,model,10,5.16,0.3304
gpt4,arousal,moisture,10,3.79,0.3289
gpt4,arousal,moment,10,5.1,0.27
gpt4,arousal,monarch,10,5.27,0.5681
gpt4,arousal,monkey,10,5.26,0.9644
gpt4,arousal,monster,10,7.76,0.3184
gpt4,arousal,mood,10,5.15,0.3585
gpt4,arousal,morsel,10,3.58,0.4276
gpt4,arousal,moth,10,2.92,0.4896
gpt4,arousal,mother,10,4.49,0.9889
gpt4,arousal,mug,10,3.08,0.2916
gpt4,arousal,mural,10,3.93,0.4921
gpt4,arousal,myth,10,5.14,0.2504
gpt4,arousal,necklace,10,4.04,0.4144
gpt4,arousal,nectar,10,3.92,0.7656
gpt4,arousal,needle,10,5.38,0.6096
gpt4,arousal,neglect,10,6.92,0.8136
gpt4,arousal,neutral,10,4.12,0.6456
gpt4,arousal,notion,10,4.15,0.3385
gpt4,arousal,nuisance,10,5.79,0.8469
gpt4,arousal,nurture,10,4.4,0.232
gpt4,arousal,office,10,4.18,0.3416
gpt4,arousal,ordeal,10,7.39,0.3969
gpt4,arousal,outrage,10,7.99,0.2449
gpt4,arousal,packet,10,3.3,0.508
gpt4,arousal,palace,10,4.57,0.3341
gpt4,arousal,pamphlet,10,3.41,0.4089
gpt4,arousal,panther,10,7.14,0.1964
gpt4,arousal,parade,10,6.79,0.8509
gpt4,arousal,parrot,10,4.96,0.6964
gpt4,arousal,passage,10,4.16,0.3024
gpt4,arousal,passion,10,7.85,0.1025
gpt4,arousal,pause,10,3.9,0.568
gpt4,arousal,pelvis,10,3.55,0.5085
gpt4,arousal,pension,10,3.65,0.2505
gpt4,arousal,people,10,5,0.35
gpt4,arousal,person,10,4.46,0.3204
gpt4,arousal,pest,10,6.32,0.1216
gpt4,arousal,phantom,10,6.39,0.1149
gpt4,arousal,phase,10,4.32,0.2616
gpt4,arousal,pheasant,10,3.22,0.2496
gpt4,arousal,picket,10,4.47,0.4841
gpt4,arousal,picture,10,4.39,0.3329
gpt4,arousal,piece,10,3.18,0.2516
gpt4,arousal,pillow,10,2.33,0.6201
gpt4,arousal,pint,10,4.32,0.8616
gpt4,arousal,pity,10,5.38,0.8536
gpt4,arousal,plasma,10,5.63,0.5621
gpt4,arousal,plea,10,6.01,0.2729
gpt4,arousal,pleasure,10,7.2,0.504
gpt4,arousal,police,10,6.93,0.4221
gpt4,arousal,portrait,10,4.24,0.5284
gpt4,arousal,power,10,7.28,0.3076
gpt4,arousal,prestige,10,5.84,0.8584
gpt4,arousal,pride,10,6.47,0.4401
gpt4,arousal,prince,10,5.47,0.3081
gpt4,arousal,princess,10,5.25,1.1285
gpt4,arousal,prison,10,7.84,0.2844
gpt4,arousal,product,10,4.29,0.3969
gpt4,arousal,progress,10,6.26,0.2684
gpt4,arousal,project,10,5.44,0.3444
gpt4,arousal,pumpkin,10,3.02,0.5156
gpt4,arousal,punch,10,7.41,0.3749
gpt4,arousal,pupil,10,4.07,0.4241
gpt4,arousal,puzzle,10,5.14,0.1564
gpt4,arousal,python,10,6.61,0.6309
gpt4,arousal,rain,10,3.76,0.2724
gpt4,arousal,rattle,10,6.15,0.9205
gpt4,arousal,reason,10,4.47,0.6181
gpt4,arousal,recall,10,4.95,0.4225
gpt4,arousal,reject,10,6.27,0.1721
gpt4,arousal,report,10,4.43,0.7201
gpt4,arousal,reptile,10,5.44,0.3484
gpt4,arousal,resort,10,4.34,0.6744
gpt4,arousal,respect,10,4.8,0.56
gpt4,arousal,risk,10,7.33,0.1501
gpt4,arousal,role,10,4.55,0.2965
gpt4,arousal,romance,10,7.19,0.2249
gpt4,arousal,rubble,10,4.83,0.9321
gpt4,arousal,ruffle,10,4.19,0.8169
gpt4,arousal,saloon,10,5.66,0.6244
gpt4,arousal,sandwich,10,2.94,0.5064
gpt4,arousal,scalpel,10,6.75,0.2745
gpt4,arousal,script,10,3.56,0.4164
gpt4,arousal,seed,10,3.47,0.5781
gpt4,arousal,sentence,10,4.44,0.5564
gpt4,arousal,service,10,4.67,0.4361
gpt4,arousal,settle,10,3.76,1.2804
gpt4,arousal,shaft,10,4.7,1.116
gpt4,arousal,shame,10,6.76,0.4624
gpt4,arousal,shark,10,8.08,0.1816
gpt4,arousal,shirt,10,2.74,0.4844
gpt4,arousal,shrug,10,3.8,0.412
gpt4,arousal,signal,10,5.45,0.3225
gpt4,arousal,sin,10,7.3,0.446
gpt4,arousal,sister,10,4.27,0.2661
gpt4,arousal,slave,10,7.46,0.4544
gpt4,arousal,sleep,10,1.87,0.2621
gpt4,arousal,slope,10,3.81,0.4109
gpt4,arousal,slum,10,6.28,0.9256
gpt4,arousal,smear,10,5.77,0.5721
gpt4,arousal,smell,10,4.8,0.358
gpt4,arousal,snail,10,2.5,0.702
gpt4,arousal,snort,10,5.47,0.9241
gpt4,arousal,soldier,10,7,0.08
gpt4,arousal,sorrow,10,6.44,2.7284
gpt4,arousal,sparkle,10,6.1,0.986
gpt4,arousal,spinach,10,2.71,0.2609
gpt4,arousal,spirit,10,6,1
gpt4,arousal,spit,10,5.51,1.3049
gpt4,arousal,spring,10,4.86,1.8684
gpt4,arousal,squash,10,3.22,0.7736
gpt4,arousal,squeeze,10,5.34,0.2004
gpt4,arousal,stab,10,8.09,0.3609
gpt4,arousal,status,10,5.18,0.3716
gpt4,arousal,stock,10,4.64,0.4564
gpt4,arousal,stomach,10,4.49,0.5269
gpt4,arousal,stove,10,3.18,0.4196
gpt4,arousal,strand,10,3.72,0.2516
gpt4,arousal,stretch,10,4.62,0.3636
gpt4,arousal,stride,10,5.22,0.6036
gpt4,arousal,string,10,3.16,0.4004
gpt4,arousal,suburb,10,3.24,0.4504
gpt4,arousal,success,10,7.11,1.0829
gpt4,arousal,surgeon,10,7.37,0.1281
gpt4,arousal,sweater,10,2.55,0.4525
gpt4,arousal,sword,10,7.17,0.1961
gpt4,arousal,table,10,2.62,0.0896
gpt4,arousal,taboo,10,7.42,0.3056
gpt4,arousal,talent,10,5.56,0.3544
gpt4,arousal,terror,10,8.88,0.0596
gpt4,arousal,texture,10,3.84,0.7144
gpt4,arousal,throat,10,4.9,1.124
gpt4,arousal,tiger,10,7.73,0.2061
gpt4,arousal,toast,10,3.87,0.7981
gpt4,arousal,toilet,10,3.06,0.5944
gpt4,arousal,tortoise,10,2.35,0.3965
gpt4,arousal,town,10,3.89,0.5509
gpt4,arousal,toxin,10,7.81,0.4489
gpt4,arousal,traffic,10,6.65,0.6805
gpt4,arousal,transit,10,4.62,0.4116
gpt4,arousal,treason,10,8.14,0.1504
gpt4,arousal,treasure,10,6.33,0.3301
gpt4,arousal,trend,10,5.24,0.0584
gpt4,arousal,triumph,10,7.69,0.3129
gpt4,arousal,troll,10,6.17,0.8121
gpt4,arousal,trouble,10,7.38,0.2196
gpt4,arousal,trousers,10,2.87,0.1581
gpt4,arousal,trumpet,10,6.14,0.3024
gpt4,arousal,trust,10,4.48,0.8376
gpt4,arousal,tulip,10,3.46,0.3944
gpt4,arousal,tumble,10,5.81,0.3049
gpt4,arousal,typhoon,10,8.13,0.0961
gpt4,arousal,ulcer,10,7.12,0.5276
gpt4,arousal,urge,10,6.8,0.232
gpt4,arousal,usher,10,4.43,0.6301
gpt4,arousal,venom,10,7.74,0.2704
gpt4,arousal,verge,10,5.78,0.6096
gpt4,arousal,version,10,3.92,0.3076
gpt4,arousal,victim,10,7.44,0.7764
gpt4,arousal,virtue,10,4.52,0.6196
gpt4,arousal,vowel,10,2.9,0.538
gpt4,arousal,vulture,10,6.75,0.6305
gpt4,arousal,waitress,10,4.36,0.3064
gpt4,arousal,wallet,10,3.87,0.4621
gpt4,arousal,walnut,10,2.84,0.1844
gpt4,arousal,walrus,10,3.41,0.4409
gpt4,arousal,whimper,10,5.12,0.4156
gpt4,arousal,whisper,10,4.27,0.6901
gpt4,arousal,whore,10,7.77,0.4981
gpt4,arousal,wisdom,10,4.13,0.9121
gpt4,arousal,wish,10,5.25,0.9305
gpt4,arousal,wit,10,5.08,0.3956
gpt4,arousal,wood,10,3.05,0.4225
gpt4,arousal,wrath,10,7.94,0.1924
gpt4,arousal,wrestle,10,7.34,0.1244
gpt4,arousal,yeast,10,2.82,0.4256
gpt4,arousal,zebra,10,4.36,0.5084
gpt4,conc,affair,10,3.55,0.3225
gpt4,conc,aisle,10,6.44,0.1304
gpt4,conc,anchor,10,6.79,0.0749
gpt4,conc,anger,10,2.37,0.5401
gpt4,conc,ant,10,6.98,0.0036
gpt4,conc,applause,10,5.07,0.3601
gpt4,conc,apple,10,7,0
gpt4,conc,apron,10,6.75,0.0945
gpt4,conc,arson,10,5.16,0.5204
gpt4,conc,art,10,3.74,0.4504
gpt4,conc,artist,10,5.51,0.2469
gpt4,conc,aspect,10,3.05,0.5905
gpt4,conc,asthma,10,5.3,0.46
gpt4,conc,attempt,10,3.17,0.4481
gpt4,conc,author,10,4.93,0.8541
gpt4,conc,baby,10,6.83,0.0501
gpt4,conc,balloon,10,6.61,0.2209
gpt4,conc,ban,10,3.14,0.7444
gpt4,conc,bandage,10,6.81,0.0489
gpt4,conc,basket,10,6.7,0.026
gpt4,conc,battle,10,5.08,0.2496
gpt4,conc,bead,10,6.82,0.0676
gpt4,conc,beer,10,6.61,0.1069
gpt4,conc,beggar,10,6.29,0.1629
gpt4,conc,belief,10,1.85,0.1525
gpt4,conc,bitch,10,4.29,0.7549
gpt4,conc,blame,10,3.2,0.176
gpt4,conc,bliss,10,2.13,0.4341
gpt4,conc,blister,10,6.37,0.1181
gpt4,conc,blood,10,6.56,0.1844
gpt4,conc,blouse,10,6.89,0.0389
gpt4,conc,boast,10,2.87,0.3121
gpt4,conc,bondage,10,4.14,0.7504
gpt4,conc,bonnet,10,6.45,0.1225
gpt4,conc,bounce,10,4.75,0.3145
gpt4,conc,bowel,10,6.33,0.1421
gpt4,conc,bowl,10,6.85,0.0365
gpt4,conc,bracket,10,5.99,0.3689
gpt4,conc,breakfast,10,6.71,0.0949
gpt4,conc,breast,10,6.24,0.2204
gpt4,conc,bulge,10,5.11,0.1829
gpt4,conc,button,10,6.8,0.096
gpt4,conc,camp,10,5.77,0.1781
gpt4,conc,cancer,10,5.62,0.4856
gpt4,conc,candle,10,6.93,0.0441
gpt4,conc,candy,10,6.77,0.0561
gpt4,conc,canoe,10,6.88,0.0276
gpt4,conc,carcass,10,6.65,0.1125
gpt4,conc,caress,10,4.83,0.1281
gpt4,conc,carpet,10,6.6,0.082
gpt4,conc,carriage,10,6.5,0.192
gpt4,conc,castle,10,6.62,0.1396
gpt4,conc,cattle,10,6.75,0.1085
gpt4,conc,caution,10,3.69,0.3629
gpt4,conc,cease,10,3.2,0.518
gpt4,conc,ceiling,10,6.77,0.0421
gpt4,conc,chauffeur,10,6.18,0.1416
gpt4,conc,chest,10,6.35,0.2405
gpt4,conc,chew,10,5.66,0.1024
gpt4,conc,child,10,6.73,0.1061
gpt4,conc,chord,10,4.91,0.3349
gpt4,conc,circuit,10,5.7,0.3
gpt4,conc,city,10,6.2,0.238
gpt4,conc,class,10,4.21,0.6549
gpt4,conc,clergy,10,5.32,0.6716
gpt4,conc,cloak,10,6.59,0.1849
gpt4,conc,closure,10,3.53,0.2941
gpt4,conc,clover,10,6.66,0.0544
gpt4,conc,coffin,10,6.96,0.0064
gpt4,conc,column,10,5.75,0.3225
gpt4,conc,comb,10,6.83,0.0401
gpt4,conc,compass,10,6.38,0.3616
gpt4,conc,complex,10,2.89,0.7629
gpt4,conc,concept,10,1.25,0.2625
gpt4,conc,consent,10,3.04,0.4424
gpt4,conc,console,10,5.13,0.2781
gpt4,conc,contempt,10,2.23,0.1221
gpt4,conc,context,10,2.57,0.2381
gpt4,conc,contract,10,4.75,0.1625
gpt4,conc,costume,10,6.37,0.1681
gpt4,conc,cottage,10,6.74,0.1004
gpt4,conc,cotton,10,6.5,0.184
gpt4,conc,couch,10,6.86,0.0204
gpt4,conc,cough,10,5.72,0.1056
gpt4,conc,county,10,5.92,0.3736
gpt4,conc,courage,10,2.19,0.2869
gpt4,conc,crab,10,6.95,0.0085
gpt4,conc,cricket,10,6.38,0.2176
gpt4,conc,crisis,10,3.01,0.5009
gpt4,conc,crude,10,4.68,0.4456
gpt4,conc,crystal,10,6.47,0.1821
gpt4,conc,cuddle,10,4.82,0.7576
gpt4,conc,culture,10,2.72,0.1116
gpt4,conc,cure,10,4.07,0.5461
gpt4,conc,curtain,10,6.64,0.1064
gpt4,conc,cushion,10,6.68,0.0676
gpt4,conc,dance,10,4.9,0.09
gpt4,conc,dandruff,10,6.71,0.0489
gpt4,conc,dare,10,3.43,0.4601
gpt4,conc,date,10,5.24,0.4224
gpt4,conc,delight,10,2.47,0.1861
gpt4,conc,desert,10,5.92,0.1836
gpt4,conc,despair,10,2.27,0.2081
gpt4,conc,dessert,10,6.75,0.1045
gpt4,conc,device,10,5.67,0.1201
gpt4,conc,dinner,10,6.56,0.1164
gpt4,conc,disgust,10,2.86,0.1564
gpt4,conc,doctor,10,6.55,0.1185
gpt4,conc,doctrine,10,2.31,0.6729
gpt4,conc,donkey,10,6.88,0.0396
gpt4,conc,doom,10,2.58,0.4536
gpt4,conc,doubt,10,2.57,0.3921
gpt4,conc,dread,10,2.7,0.494
gpt4,conc,duty,10,3.39,0.2769
gpt4,conc,ease,10,3.08,0.3916
gpt4,conc,employ,10,3.91,0.7909
gpt4,conc,escort,10,5.19,0.1389
gpt4,conc,essence,10,2.1,0.116
gpt4,conc,excuse,10,3.12,0.5816
gpt4,conc,faith,10,2.03,0.3141
gpt4,conc,fame,10,2.89,0.5729
gpt4,conc,farewell,10,3.42,0.3076
gpt4,conc,fault,10,3.36,0.2904
gpt4,conc,feat,10,3.34,0.2844
gpt4,conc,fiction,10,3.01,0.6009
gpt4,conc,figment,10,2.05,0.3885
gpt4,conc,fire,10,6.65,0.2985
gpt4,conc,flea,10,6.86,0.0384
gpt4,conc,fleet,10,5.29,0.5469
gpt4,conc,flourish,10,3.79,0.1189
gpt4,conc,food,10,6.71,0.1409
gpt4,conc,forehead,10,6.8,0.036
gpt4,conc,forge,10,5.59,0.0929
gpt4,conc,fortress,10,6.37,0.2181
gpt4,conc,fraud,10,3.34,0.4644
gpt4,conc,freedom,10,1.96,0.2724
gpt4,conc,function,10,3.54,0.3084
gpt4,conc,fuss,10,3.58,0.2636
gpt4,conc,gain,10,3.77,0.3381
gpt4,conc,game,10,4.55,0.7605
gpt4,conc,garbage,10,6.75,0.1205
gpt4,conc,giraffe,10,6.98,0.0036
gpt4,conc,gist,10,2.35,0.3925
gpt4,conc,glacier,10,6.93,0.0221
gpt4,conc,glee,10,2.52,0.6256
gpt4,conc,gloom,10,3.28,0.3416
gpt4,conc,goose,10,6.8,0.03
gpt4,conc,greed,10,2.26,0.5364
gpt4,conc,grind,10,4.93,0.4841
gpt4,conc,guilt,10,2.25,0.3705
gpt4,conc,guitar,10,6.86,0.0864
gpt4,conc,hall,10,6.26,0.0584
gpt4,conc,ham,10,6.7,0.11
gpt4,conc,hammock,10,6.68,0.0936
gpt4,conc,hand,10,7,0
gpt4,conc,handle,10,5.93,0.2821
gpt4,conc,harvest,10,5.81,0.1569
gpt4,conc,hate,10,2.15,0.2325
gpt4,conc,head,10,6.49,0.2729
gpt4,conc,health,10,3.19,0.3249
gpt4,conc,heaven,10,2.42,0.4176
gpt4,conc,hit,10,4.98,0.4996
gpt4,conc,honey,10,6.64,0.1464
gpt4,conc,hope,10,1.73,0.0621
gpt4,conc,hostage,10,5.54,0.3144
gpt4,conc,hostess,10,5.85,0.1405
gpt4,conc,hurdle,10,5.86,0.1384
gpt4,conc,husband,10,6.31,0.3549
gpt4,conc,impress,10,3.38,0.3836
gpt4,conc,incest,10,3.42,0.4576
gpt4,conc,island,10,6.61,0.1129
gpt4,conc,issue,10,3.09,0.1689
gpt4,conc,item,10,5.46,0.3224
gpt4,conc,jacket,10,6.8,0.064
gpt4,conc,jewel,10,6.77,0.0961
gpt4,conc,jungle,10,6.42,0.1536
gpt4,conc,junk,10,5.92,0.1636
gpt4,conc,justice,10,2.79,0.6989
gpt4,conc,kill,10,4.31,0.6089
gpt4,conc,knock,10,5.11,0.1789
gpt4,conc,knowledge,10,2.1,0.394
gpt4,conc,lace,10,6.27,0.2421
gpt4,conc,ladder,10,6.87,0.0321
gpt4,conc,launch,10,4.47,0.3921
gpt4,conc,leaf,10,6.88,0.0476
gpt4,conc,leisure,10,3.11,0.2969
gpt4,conc,leopard,10,6.91,0.0269
gpt4,conc,lettuce,10,6.94,0.0224
gpt4,conc,limit,10,3.15,0.3945
gpt4,conc,line,10,4.8,0.222
gpt4,conc,lobster,10,6.89,0.0389
gpt4,conc,luck,10,2.24,0.4784
gpt4,conc,luggage,10,6.7,0.052
gpt4,conc,lumber,10,6.39,0.1209
gpt4,conc,lunch,10,6.8,0.104
gpt4,conc,lust,10,2.43,0.3941
gpt4,conc,malice,10,2.19,0.2289
gpt4,conc,mammal,10,6.09,0.2969
gpt4,conc,mansion,10,6.7,0.112
gpt4,conc,marvel,10,3.27,0.2341
gpt4,conc,mate,10,4.58,0.2476
gpt4,conc,melon,10,6.85,0.0365
gpt4,conc,menace,10,2.99,0.1609
gpt4,conc,merchant,10,5.7,0.192
gpt4,conc,message,10,4.19,0.3769
gpt4,conc,metal,10,6.71,0.0649
gpt4,conc,methane,10,5.6,0.128
gpt4,conc,method,10,3.98,0.3496
gpt4,conc,midst,10,3.61,0.1289
gpt4,conc,mirror,10,6.85,0.0525
gpt4,conc,mischief,10,3.93,0.7481
gpt4,conc,mistress,10,5.14,0.4444
gpt4,conc,model,10,5.14,0.9184
gpt4,conc,moisture,10,5.51,0.6889
gpt4,conc,moment,10,3.74,0.3504
gpt4,conc,monarch,10,5.56,0.2464
gpt4,conc,monkey,10,6.79,0.0989
gpt4,conc,monster,10,5.04,0.3984
gpt4,conc,mood,10,2.71,0.7089
gpt4,conc,morsel,10,5.99,0.3009
gpt4,conc,moth,10,6.65,0.1045
gpt4,conc,mother,10,6.29,0.3389
gpt4,conc,mug,10,6.84,0.0564
gpt4,conc,mural,10,6.5,0.104
gpt4,conc,myth,10,1.85,0.2525
gpt4,conc,necklace,10,6.7,0.118
gpt4,conc,nectar,10,5.89,0.1489
gpt4,conc,needle,10,6.81,0.0569
gpt4,conc,neglect,10,2.9,0.504
gpt4,conc,neutral,10,3.32,0.6916
gpt4,conc,notion,10,2.34,0.6004
gpt4,conc,nuisance,10,3.84,0.3684
gpt4,conc,nurture,10,3.42,0.5336
gpt4,conc,office,10,6.49,0.1789
gpt4,conc,ordeal,10,3.62,0.7376
gpt4,conc,outrage,10,3.16,0.5404
gpt4,conc,packet,10,6.09,0.1209
gpt4,conc,palace,10,6.58,0.0816
gpt4,conc,pamphlet,10,6.23,0.2861
gpt4,conc,panther,10,6.77,0.1061
gpt4,conc,parade,10,5.84,0.0864
gpt4,conc,parrot,10,6.89,0.0269
gpt4,conc,passage,10,4.44,0.2964
gpt4,conc,passion,10,2.53,0.3981
gpt4,conc,pause,10,4.16,0.3144
gpt4,conc,pelvis,10,6.78,0.0456
gpt4,conc,pension,10,4.8,0.368
gpt4,conc,people,10,5.67,0.5001
gpt4,conc,person,10,6.41,0.4309
gpt4,conc,pest,10,5.65,0.1725
gpt4,conc,phantom,10,4,0.674
gpt4,conc,phase,10,3.04,1.2024
gpt4,conc,pheasant,10,6.82,0.0496
gpt4,conc,picket,10,5.67,0.2061
gpt4,conc,picture,10,6.34,0.1624
gpt4,conc,piece,10,5.28,0.3616
gpt4,conc,pillow,10,6.96,0.0064
gpt4,conc,pint,10,6.2,0.056
gpt4,conc,pity,10,2.36,0.2284
gpt4,conc,plasma,10,5.18,0.2156
gpt4,conc,plea,10,3.22,0.1856
gpt4,conc,pleasure,10,3.33,0.2361
gpt4,conc,police,10,6.27,0.1561
gpt4,conc,portrait,10,6.12,0.1956
gpt4,conc,power,10,3,0.224
gpt4,conc,prestige,10,2.8,0.26
gpt4,conc,pride,10,2.41,0.3109
gpt4,conc,prince,10,5.58,0.2076
gpt4,conc,princess,10,6.07,0.1941
gpt4,conc,prison,10,6.74,0.1224
gpt4,conc,product,10,5.15,0.4045
gpt4,conc,progress,10,3.13,0.4841
gpt4,conc,project,10,4.42,0.3736
gpt4,conc,pumpkin,10,6.77,0.1061
gpt4,conc,punch,10,5.45,0.4945
gpt4,conc,pupil,10,5.65,0.1105
gpt4,conc,puzzle,10,5.23,0.2621
gpt4,conc,python,10,6.58,0.2236
gpt4,conc,rain,10,6.72,0.1096
gpt4,conc,rattle,10,5.82,0.3136
gpt4,conc,reason,10,3.19,0.3049
gpt4,conc,recall,10,3.5,0.25
gpt4,conc,reject,10,3.5,0.162
gpt4,conc,report,10,4.89,0.4709
gpt4,conc,reptile,10,6.69,0.0929
gpt4,conc,resort,10,6.07,0.2081
gpt4,conc,respect,10,2.36,0.1584
gpt4,conc,risk,10,2.94,0.5604
gpt4,conc,role,10,3.26,1.0064
gpt4,conc,romance,10,2.94,0.1144
gpt4,conc,rubble,10,6.42,0.1776
gpt4,conc,ruffle,10,5.17,0.3601
gpt4,conc,saloon,10,6.12,0.1096
gpt4,conc,sandwich,10,7,0
gpt4,conc,scalpel,10,6.83,0.0581
gpt4,conc,script,10,4.99,0.4409
gpt4,conc,seed,10,6.71,0.0809
gpt4,conc,sentence,10,4.54,0.5344
gpt4,conc,service,10,3.75,0.3465
gpt4,conc,settle,10,4.09,0.6909
gpt4,conc,shaft,10,5.8,0.168
gpt4,conc,shame,10,2.08,0.2096
gpt4,conc,shark,10,6.87,0.0261
gpt4,conc,shirt,10,6.81,0.0989
gpt4,conc,shrug,10,4.68,0.2816
gpt4,conc,signal,10,4.89,0.1369
gpt4,conc,sin,10,2.11,0.1409
gpt4,conc,sister,10,6.21,0.1069
gpt4,conc,slave,10,5.69,0.3369
gpt4,conc,sleep,10,4.18,1.1316
gpt4,conc,slope,10,5.97,0.3761
gpt4,conc,slum,10,6.07,0.0661
gpt4,conc,smear,10,4.74,0.1404
gpt4,conc,smell,10,5.03,0.5501
gpt4,conc,snail,10,6.93,0.0201
gpt4,conc,snort,10,4.99,0.5109
gpt4,conc,soldier,10,6.62,0.0896
gpt4,conc,sorrow,10,2.12,0.5596
gpt4,conc,sparkle,10,4.75,0.1385
gpt4,conc,spinach,10,6.94,0.0044
gpt4,conc,spirit,10,2.31,0.3689
gpt4,conc,spit,10,6.03,0.1981
gpt4,conc,spring,10,5.27,0.4861
gpt4,conc,squash,10,6.09,0.4369
gpt4,conc,squeeze,10,4.68,0.3996
gpt4,conc,stab,10,5.41,0.4569
gpt4,conc,status,10,3.16,0.2824
gpt4,conc,stock,10,4.94,0.3924
gpt4,conc,stomach,10,6.63,0.0501
gpt4,conc,stove,10,6.99,0.0009
gpt4,conc,strand,10,5.01,0.6229
gpt4,conc,stretch,10,4.75,0.1285
gpt4,conc,stride,10,4.87,0.4921
gpt4,conc,string,9,6.055556,0.358025
gpt4,conc,suburb,10,6.34,0.2044
gpt4,conc,success,10,3,0.474
gpt4,conc,surgeon,10,6.7,0.04
gpt4,conc,sweater,10,6.95,0.0225
gpt4,conc,sword,10,6.82,0.0436
gpt4,conc,table,10,6.89,0.0389
gpt4,conc,taboo,10,2.79,0.4169
gpt4,conc,talent,10,2.81,0.4109
gpt4,conc,terror,10,2.79,0.1369
gpt4,conc,texture,10,4.8,0.288
gpt4,conc,throat,10,6.66,0.0924
gpt4,conc,tiger,10,6.99,0.0009
gpt4,conc,toast,10,6.53,0.0421
gpt4,conc,toilet,10,6.97,0.0021
gpt4,conc,tortoise,10,7,0
gpt4,conc,town,10,6.18,0.3076
gpt4,conc,toxin,10,5.9,0.238
gpt4,conc,traffic,10,5.93,0.3101
gpt4,conc,transit,10,5.17,0.5601
gpt4,conc,treason,10,3.52,0.6996
gpt4,conc,treasure,10,5.32,0.3356
gpt4,conc,trend,10,3.33,0.2261
gpt4,conc,triumph,10,2.99,0.4709
gpt4,conc,troll,10,4.95,0.4865
gpt4,conc,trouble,10,3.44,0.3824
gpt4,conc,trousers,10,6.98,0.0036
gpt4,conc,trumpet,10,6.59,0.0929
gpt4,conc,trust,10,2.12,0.2296
gpt4,conc,tulip,10,6.83,0.1001
gpt4,conc,tumble,10,4.77,0.2841
gpt4,conc,typhoon,10,6.36,0.4304
gpt4,conc,ulcer,10,6.16,0.1844
gpt4,conc,urge,10,2.49,0.4529
gpt4,conc,usher,10,5.47,0.2841
gpt4,conc,venom,10,6.2,0.078
gpt4,conc,verge,10,3.87,0.2481
gpt4,conc,version,10,3.82,0.1976
gpt4,conc,victim,10,4.8,0.412
gpt4,conc,virtue,10,1.85,0.1945
gpt4,conc,vowel,10,4.88,0.4156
gpt4,conc,vulture,10,6.65,0.1365
gpt4,conc,waitress,10,6.47,0.1021
gpt4,conc,wallet,10,6.84,0.0504
gpt4,conc,walnut,10,6.87,0.0341
gpt4,conc,walrus,10,6.82,0.0976
gpt4,conc,whimper,10,4.92,0.3176
gpt4,conc,whisper,10,4.63,0.1201
gpt4,conc,whore,10,4.91,0.0829
gpt4,conc,wisdom,10,2.09,0.0809
gpt4,conc,wish,10,2.2,0.248
gpt4,conc,wit,10,2.92,0.8976
gpt4,conc,wood,10,6.82,0.0816
gpt4,conc,wrath,10,2.66,0.1064
gpt4,conc,wrestle,10,5.03,0.2181
gpt4,conc,yeast,10,6.51,0.1289
gpt4,conc,zebra,10,6.97,0.0041
gpt4,dom,affair,10,5.89,0.6049
gpt4,dom,aisle,10,4.76,0.6644
gpt4,dom,anchor,10,6.21,0.5409
gpt4,dom,anger,10,7.1,1.292
gpt4,dom,ant,10,2.82,0.8616
gpt4,dom,applause,10,7.15,0.2645
gpt4,dom,apple,10,4.79,1.0749
gpt4,dom,apron,10,3.61,0.7669
gpt4,dom,arson,10,6.56,1.4804
gpt4,dom,art,10,6.79,0.8469
gpt4,dom,artist,10,6.71,0.5369
gpt4,dom,aspect,10,5.7,0.128
gpt4,dom,asthma,10,2.7,0.536
gpt4,dom,attempt,10,6.4,0.544
gpt4,dom,author,10,7.76,0.3004
gpt4,dom,baby,10,3.02,1.0676
gpt4,dom,balloon,10,5.04,0.4704
gpt4,dom,ban,10,5.27,2.3661
gpt4,dom,bandage,10,3.75,0.5605
gpt4,dom,basket,10,3.99,1.4769
gpt4,dom,battle,10,7.91,0.3109
gpt4,dom,bead,10,3.63,1.3041
gpt4,dom,beer,10,5.79,0.8289
gpt4,dom,beggar,10,1.93,0.2941
gpt4,dom,belief,10,6.89,0.8429
gpt4,dom,bitch,10,5.28,3.8236
gpt4,dom,blame,10,5.09,2.0909
gpt4,dom,bliss,10,6.57,1.0601
gpt4,dom,blister,10,3.2,0.374
gpt4,dom,blood,10,5.83,1.8701
gpt4,dom,blouse,10,4.26,0.1424
gpt4,dom,boast,10,7.74,0.2584
gpt4,dom,bondage,10,1.98,0.1616
gpt4,dom,bonnet,10,3.93,0.8441
gpt4,dom,bounce,10,5.6,0.26
gpt4,dom,bowel,10,3.51,0.8929
gpt4,dom,bowl,10,3.98,0.6436
gpt4,dom,bracket,10,4.62,0.4316
gpt4,dom,breakfast,10,4.92,0.4096
gpt4,dom,breast,10,4.97,0.9561
gpt4,dom,bulge,10,4.89,0.4529
gpt4,dom,button,10,4.53,0.3641
gpt4,dom,camp,10,5.75,0.4185
gpt4,dom,cancer,10,1.96,0.5264
gpt4,dom,candle,10,4.22,0.8376
gpt4,dom,candy,10,4.61,1.5209
gpt4,dom,canoe,10,4.88,0.8296
gpt4,dom,carcass,10,2.74,1.8104
gpt4,dom,caress,10,4.84,1.0244
gpt4,dom,carpet,10,4.17,0.3681
