source,variable,word,n,m,sd
gpt45,arousal,mischief,10,6.8,0.112
gpt45,arousal,mistress,10,6.98,0.1656
gpt45,arousal,model,10,5.09,0.3429
gpt45,arousal,moisture,10,3.83,0.3961
gpt45,arousal,moment,10,3.91,0.3689
gpt45,arousal,monarch,10,5.48,0.3776
gpt45,arousal,monkey,10,5.97,0.2441
gpt45,arousal,monster,10,7.97,0.0701
gpt45,arousal,mood,10,4.61,0.3389
gpt45,arousal,morsel,10,3.82,0.1296
gpt45,arousal,moth,10,3.09,0.2969
gpt45,arousal,mother,10,4.92,0.5736
gpt45,arousal,mug,10,2.95,0.1025
gpt45,arousal,mural,10,3.63,0.3261
gpt45,arousal,myth,10,4.69,0.2669
gpt45,arousal,necklace,10,3.62,0.1696
gpt45,arousal,nectar,10,4.28,0.4216
gpt45,arousal,needle,10,6.19,0.3369
gpt45,arousal,neglect,10,5.88,1.6956
gpt45,arousal,neutral,10,3.06,0.5964
gpt45,arousal,notion,10,3.56,0.2564
gpt45,arousal,nuisance,10,6.21,0.1889
gpt45,arousal,nurture,10,3.62,0.3196
gpt45,arousal,office,10,3.37,0.1661
gpt45,arousal,ordeal,10,7.31,0.1569
gpt45,arousal,outrage,10,7.9,0.12
gpt45,arousal,packet,10,3.14,0.2804
gpt45,arousal,palace,10,5.56,0.2444
gpt45,arousal,pamphlet,10,2.58,0.2616
gpt45,arousal,panther,10,7.53,0.0761
gpt45,arousal,parade,10,6.81,0.1509
gpt45,arousal,parrot,10,5.15,0.2185
gpt45,arousal,passage,10,3.87,0.2221
gpt45,arousal,passion,10,8.22,0.0396
gpt45,arousal,pause,10,2.34,0.1824
gpt45,arousal,pelvis,10,6.15,0.3025
gpt45,arousal,pension,10,2.64,0.1704
gpt45,arousal,people,10,5.07,0.3661
gpt45,arousal,person,10,4.48,0.0836
gpt45,arousal,pest,10,6.24,0.0744
gpt45,arousal,phantom,10,6.85,0.1785
gpt45,arousal,phase,10,3.7,0.234
gpt45,arousal,pheasant,10,3.66,0.1204
gpt45,arousal,picket,10,5,0.324
gpt45,arousal,picture,10,4.05,0.3085
gpt45,arousal,piece,10,3.03,0.3421
gpt45,arousal,pillow,10,1.86,0.0764
gpt45,arousal,pint,10,4.01,0.5649
gpt45,arousal,pity,10,4.45,0.4945
gpt45,arousal,plasma,10,5.78,0.3136
gpt45,arousal,plea,10,5.85,0.1965
gpt45,arousal,pleasure,10,7.41,0.0789
gpt45,arousal,police,10,6.86,0.1384
gpt45,arousal,portrait,10,3.7,0.148
gpt45,arousal,power,10,7.51,0.0949
gpt45,arousal,prestige,10,5.98,0.3336
gpt45,arousal,pride,10,6.05,0.1225
gpt45,arousal,prince,10,5.64,0.1464
gpt45,arousal,princess,10,5.93,0.1521
gpt45,arousal,prison,10,7.08,0.1096
gpt45,arousal,product,10,3.69,0.2309
gpt45,arousal,progress,10,6.19,0.1629
gpt45,arousal,project,10,5.27,0.3981
gpt45,arousal,pumpkin,10,2.86,0.1024
gpt45,arousal,punch,10,7.55,0.1105
gpt45,arousal,pupil,10,4.18,0.1016
gpt45,arousal,puzzle,10,5.38,0.2056
gpt45,arousal,python,10,6.86,0.1664
gpt45,arousal,rain,10,3.11,0.2069
gpt45,arousal,rattle,10,6.35,0.1265
gpt45,arousal,reason,10,3.75,0.6065
gpt45,arousal,recall,10,4.87,0.1841
gpt45,arousal,reject,10,6.19,0.1669
gpt45,arousal,report,10,4.02,0.2016
gpt45,arousal,reptile,10,6.22,0.1756
gpt45,arousal,resort,10,4.07,1.4201
gpt45,arousal,respect,10,5.59,0.3089
gpt45,arousal,risk,10,7.39,0.1069
gpt45,arousal,role,10,4.09,0.1829
gpt45,arousal,romance,10,7.18,0.0576
gpt45,arousal,rubble,10,5.37,0.6101
gpt45,arousal,ruffle,10,4.7,0.362
gpt45,arousal,saloon,10,6.12,0.0976
gpt45,arousal,sandwich,10,3.48,0.1236
gpt45,arousal,scalpel,10,7.1,0.082
gpt45,arousal,script,10,3.73,0.0641
gpt45,arousal,seed,10,3.26,0.3264
gpt45,arousal,sentence,10,3.19,0.5249
gpt45,arousal,service,10,3.92,0.1716
gpt45,arousal,settle,10,2.63,0.0501
gpt45,arousal,shaft,10,5.1,0.428
gpt45,arousal,shame,10,6.32,0.1716
gpt45,arousal,shark,10,7.65,0.1265
gpt45,arousal,shirt,10,2.82,0.1136
gpt45,arousal,shrug,10,3.04,0.1744
gpt45,arousal,signal,10,5.71,0.1369
gpt45,arousal,sin,10,7.03,0.1761
gpt45,arousal,sister,10,4.18,0.2296
gpt45,arousal,slave,10,7.45,0.0625
gpt45,arousal,sleep,10,1.49,0.0129
gpt45,arousal,slope,10,3.65,0.2605
gpt45,arousal,slum,10,6.1,0.38
gpt45,arousal,smear,10,4.51,0.0589
gpt45,arousal,smell,10,5.05,0.1105
gpt45,arousal,snail,10,2.13,0.1501
gpt45,arousal,snort,10,5.78,0.1396
gpt45,arousal,soldier,10,7,0.204
gpt45,arousal,sorrow,10,5.13,1.3621
gpt45,arousal,sparkle,10,6.89,0.0669
gpt45,arousal,spinach,10,2.59,0.2069
gpt45,arousal,spirit,10,6.13,0.1301
gpt45,arousal,spit,10,5.47,0.1101
gpt45,arousal,spring,10,5.88,0.1836
gpt45,arousal,squash,10,3.39,0.2449
gpt45,arousal,squeeze,10,6.47,0.0621
gpt45,arousal,stab,10,8.14,0.1004
gpt45,arousal,status,10,5.33,0.3421
gpt45,arousal,stock,10,3.83,0.1381
gpt45,arousal,stomach,10,4.02,0.3216
gpt45,arousal,stove,10,3.69,0.2449
gpt45,arousal,strand,10,3.57,0.1961
gpt45,arousal,stretch,10,4.26,0.5104
gpt45,arousal,stride,10,5.9,0.096
gpt45,arousal,string,10,2.9,0.304
gpt45,arousal,suburb,10,2.94,0.2264
gpt45,arousal,success,10,7.21,0.2329
gpt45,arousal,surgeon,10,6.01,0.1489
gpt45,arousal,sweater,10,2.73,0.1361
gpt45,arousal,sword,10,7.22,0.0876
gpt45,arousal,table,10,2.44,0.1804
gpt45,arousal,taboo,10,7.41,0.0849
gpt45,arousal,talent,10,6.11,0.1849
gpt45,arousal,terror,10,8.45,0.0705
gpt45,arousal,texture,10,3.74,0.5264
gpt45,arousal,throat,10,4.91,0.3709
gpt45,arousal,tiger,10,7.59,0.0929
gpt45,arousal,toast,10,3.72,0.4836
gpt45,arousal,toilet,10,3.53,0.2541
gpt45,arousal,tortoise,10,2.3,0.086
gpt45,arousal,town,10,3.76,0.3544
gpt45,arousal,toxin,10,7.19,0.0529
gpt45,arousal,traffic,10,6.57,0.0901
gpt45,arousal,transit,10,4.67,0.3621
gpt45,arousal,treason,10,7.64,0.1424
gpt45,arousal,treasure,10,7.05,0.1105
gpt45,arousal,trend,10,5.04,0.2084
gpt45,arousal,triumph,10,7.77,0.0641
gpt45,arousal,troll,10,5.97,0.0941
gpt45,arousal,trouble,10,7.14,0.0944
gpt45,arousal,trousers,10,3,0.268
gpt45,arousal,trumpet,10,6.39,0.1909
gpt45,arousal,trust,10,4.81,0.4129
gpt45,arousal,tulip,10,2.67,0.1801
gpt45,arousal,tumble,10,6.11,0.1229
gpt45,arousal,typhoon,10,8.36,0.0224
gpt45,arousal,ulcer,10,6.21,0.3469
gpt45,arousal,urge,10,6.99,0.0409
gpt45,arousal,usher,10,3.33,0.1681
gpt45,arousal,venom,10,7.53,0.0841
gpt45,arousal,verge,10,5.17,0.2481
gpt45,arousal,version,10,3.26,0.2864
gpt45,arousal,victim,10,7.07,0.1301
gpt45,arousal,virtue,10,4.37,0.2561
gpt45,arousal,vowel,10,2.45,0.2145
gpt45,arousal,vulture,10,6.67,0.2061
gpt45,arousal,waitress,10,4.39,0.3349
gpt45,arousal,wallet,10,3.94,0.1924
gpt45,arousal,walnut,10,2.88,0.1256
gpt45,arousal,walrus,10,3.35,0.0705
gpt45,arousal,whimper,10,4.87,1.1701
gpt45,arousal,whisper,10,2.73,0.1321
gpt45,arousal,whore,10,7.8,0.142
gpt45,arousal,wisdom,10,4.29,0.4749
gpt45,arousal,wish,10,4.95,0.8985
gpt45,arousal,wit,10,5.85,0.1585
gpt45,arousal,wood,10,3.02,0.2056
gpt45,arousal,wrath,10,7.8,0.128
gpt45,arousal,wrestle,10,7.53,0.1121
gpt45,arousal,yeast,10,2.85,0.1465
gpt45,arousal,zebra,10,5.21,0.3589
gpt45,conc,affair,10,2.35,0.0445
gpt45,conc,aisle,10,5.88,0.0896
gpt45,conc,anchor,10,6.75,0.0205
gpt45,conc,anger,10,1.81,0.0849
gpt45,conc,ant,10,6.82,0.0196
gpt45,conc,applause,10,3.66,0.3144
gpt45,conc,apple,10,6.98,0.0016
gpt45,conc,apron,10,6.53,0.0401
gpt45,conc,arson,10,3.46,0.2364
gpt45,conc,art,10,3.18,0.3716
gpt45,conc,artist,10,5.56,0.0064
gpt45,conc,aspect,10,2.16,0.1344
gpt45,conc,asthma,10,3.51,0.1389
gpt45,conc,attempt,10,2.28,0.2076
gpt45,conc,author,10,5.67,0.1641
gpt45,conc,baby,10,6.86,0.0204
gpt45,conc,balloon,10,6.7,0.028
gpt45,conc,ban,10,2.2,0.06
gpt45,conc,bandage,10,6.57,0.0121
gpt45,conc,basket,10,6.5,0.078
gpt45,conc,battle,10,3.7,0.232
gpt45,conc,bead,10,6.46,0.0424
gpt45,conc,beer,10,6.51,0.0909
gpt45,conc,beggar,10,6.02,0.1056
gpt45,conc,belief,10,1.55,0.0385
gpt45,conc,bitch,10,5.69,0.1489
gpt45,conc,blame,10,1.88,0.0736
gpt45,conc,bliss,10,1.65,0.0325
gpt45,conc,blister,10,6.12,0.1036
gpt45,conc,blood,10,6.4,0.082
gpt45,conc,blouse,10,6.63,0.0401
gpt45,conc,boast,10,1.89,0.1069
gpt45,conc,bondage,10,2.55,0.1165
gpt45,conc,bonnet,10,6.41,0.0529
gpt45,conc,bounce,10,3.71,0.2389
gpt45,conc,bowel,10,6.41,0.0409
gpt45,conc,bowl,10,6.82,0.0156
gpt45,conc,bracket,10,4.79,0.2269
gpt45,conc,breakfast,10,5.86,0.1344
gpt45,conc,breast,10,6.39,0.0729
gpt45,conc,bulge,10,4.23,0.1641
gpt45,conc,button,10,6.55,0.0885
gpt45,conc,camp,10,5.96,0.0744
gpt45,conc,cancer,10,3.77,0.1681
gpt45,conc,candle,10,6.69,0.0209
gpt45,conc,candy,10,6.68,0.0136
gpt45,conc,canoe,10,6.82,0.0196
gpt45,conc,carcass,10,6.53,0.1041
gpt45,conc,caress,10,3.12,0.2536
gpt45,conc,carpet,10,6.6,0.02
gpt45,conc,carriage,10,6.4,0.08
gpt45,conc,castle,10,6.74,0.0384
gpt45,conc,cattle,10,6.79,0.0229
gpt45,conc,caution,10,2.15,0.1165
gpt45,conc,cease,10,1.76,0.0744
gpt45,conc,ceiling,10,6.6,0.038
gpt45,conc,chauffeur,10,6.32,0.0896
gpt45,conc,chest,10,6.1,0.1
gpt45,conc,chew,10,4.11,0.3029
gpt45,conc,child,10,6.49,0.0849
gpt45,conc,chord,10,3.6,0.34
gpt45,conc,circuit,10,4.85,0.2425
gpt45,conc,city,10,6.02,0.1096
gpt45,conc,class,10,3.37,0.1901
gpt45,conc,clergy,10,5.24,0.2184
gpt45,conc,cloak,10,6.45,0.0265
gpt45,conc,closure,10,2.4,0.222
gpt45,conc,clover,10,6.58,0.0296
gpt45,conc,coffin,10,6.67,0.0381
gpt45,conc,column,10,5.5,0.154
gpt45,conc,comb,10,6.43,0.0501
gpt45,conc,compass,10,6.26,0.0724
gpt45,conc,complex,10,2.68,0.3476
gpt45,conc,concept,10,1.28,0.0316
gpt45,conc,consent,10,1.99,0.1249
gpt45,conc,console,10,5.05,0.2405
gpt45,conc,contempt,10,1.65,0.0365
gpt45,conc,context,10,1.89,0.1089
gpt45,conc,contract,10,3.7,0.312
gpt45,conc,costume,10,6.23,0.0441
gpt45,conc,cottage,10,6.68,0.0236
gpt45,conc,cotton,10,6.54,0.0424
gpt45,conc,couch,10,6.78,0.0136
gpt45,conc,cough,10,4.45,0.3885
gpt45,conc,county,10,4.22,0.2936
gpt45,conc,courage,10,1.54,0.0564
gpt45,conc,crab,10,6.83,0.0201
gpt45,conc,cricket,10,6.56,0.0504
gpt45,conc,crisis,10,2.24,0.0544
gpt45,conc,crude,10,2.32,0.1176
gpt45,conc,crystal,10,6.31,0.0569
gpt45,conc,cuddle,10,3.36,0.0944
gpt45,conc,culture,10,2.2,0.064
gpt45,conc,cure,10,2.99,0.2069
gpt45,conc,curtain,10,6.37,0.0601
gpt45,conc,cushion,10,6.39,0.0849
gpt45,conc,dance,10,4.17,0.1301
gpt45,conc,dandruff,10,6.19,0.2249
gpt45,conc,dare,10,2.3,0.144
gpt45,conc,date,10,3.66,0.1704
gpt45,conc,delight,10,1.95,0.0545
gpt45,conc,desert,10,6.39,0.0469
gpt45,conc,despair,10,1.57,0.0221
gpt45,conc,dessert,10,6.27,0.1081
gpt45,conc,device,10,5.09,0.1989
gpt45,conc,dinner,10,5.82,0.1316
gpt45,conc,disgust,10,1.92,0.0616
gpt45,conc,doctor,10,6.38,0.0696
gpt45,conc,doctrine,10,1.86,0.0264
gpt45,conc,donkey,10,6.86,0.0204
gpt45,conc,doom,10,1.51,0.0609
gpt45,conc,doubt,10,1.64,0.0304
gpt45,conc,dread,10,1.66,0.0724
gpt45,conc,duty,10,2.22,0.0456
gpt45,conc,ease,10,1.96,0.0804
gpt45,conc,employ,10,2.45,0.1485
gpt45,conc,escort,10,4.65,0.2245
gpt45,conc,essence,10,1.43,0.0161
gpt45,conc,excuse,10,2.02,0.1096
gpt45,conc,faith,10,1.47,0.0261
gpt45,conc,fame,10,1.82,0.0496
gpt45,conc,farewell,10,2.22,0.0656
gpt45,conc,fault,10,2.11,0.0729
gpt45,conc,feat,10,2.34,0.1384
gpt45,conc,fiction,10,2.21,0.2449
gpt45,conc,figment,10,1.38,0.0456
gpt45,conc,fire,10,6.33,0.0381
gpt45,conc,flea,10,6.73,0.0561
gpt45,conc,fleet,10,4.63,0.3721
gpt45,conc,flourish,10,2.52,0.2516
gpt45,conc,food,10,6.37,0.1141
gpt45,conc,forehead,10,6.51,0.0969
gpt45,conc,forge,10,5.28,0.1536
gpt45,conc,fortress,10,6.47,0.0361
gpt45,conc,fraud,10,1.97,0.0801
gpt45,conc,freedom,10,1.54,0.0324
gpt45,conc,function,10,2.14,0.0864
gpt45,conc,fuss,10,1.97,0.0741
gpt45,conc,gain,10,2.31,0.0449
gpt45,conc,game,10,4.4,0.194
gpt45,conc,garbage,10,6.44,0.0744
gpt45,conc,giraffe,10,6.9,0.006
gpt45,conc,gist,10,1.74,0.0604
gpt45,conc,glacier,10,6.66,0.0284
gpt45,conc,glee,10,1.81,0.0349
gpt45,conc,gloom,10,1.94,0.1324
gpt45,conc,goose,10,6.83,0.0301
gpt45,conc,greed,10,1.61,0.0329
gpt45,conc,grind,10,3.48,0.0676
gpt45,conc,guilt,10,1.61,0.0389
gpt45,conc,guitar,10,6.75,0.0305
gpt45,conc,hall,10,6.18,0.0536
gpt45,conc,ham,10,6.78,0.0336
gpt45,conc,hammock,10,6.62,0.0356
gpt45,conc,hand,10,6.85,0.0185
gpt45,conc,handle,10,5.74,0.1384
gpt45,conc,harvest,10,4.79,0.2589
gpt45,conc,hate,10,1.76,0.0144
gpt45,conc,head,10,6.52,0.0436
gpt45,conc,health,10,2.61,0.1209
gpt45,conc,heaven,10,2.15,0.1785
gpt45,conc,hit,10,4.03,0.2221
gpt45,conc,honey,10,6.61,0.0169
gpt45,conc,hope,10,1.57,0.0121
gpt45,conc,hostage,10,5.55,0.1205
gpt45,conc,hostess,10,5.89,0.2069
gpt45,conc,hurdle,10,5.64,0.0784
gpt45,conc,husband,10,6.33,0.1141
gpt45,conc,impress,10,2.19,0.0929
gpt45,conc,incest,10,2.4,0.204
gpt45,conc,island,10,6.7,0.046
gpt45,conc,issue,10,2.1,0.066
gpt45,conc,item,10,3.98,0.1476
gpt45,conc,jacket,10,6.75,0.0205
gpt45,conc,jewel,10,6.42,0.0416
gpt45,conc,jungle,10,6.59,0.0449
gpt45,conc,junk,10,5.53,0.1461
gpt45,conc,justice,10,1.87,0.1381
gpt45,conc,kill,10,2.89,0.1709
gpt45,conc,knock,10,3.79,0.2409
gpt45,conc,knowledge,10,1.5,0.012
gpt45,conc,lace,10,5.99,0.0549
gpt45,conc,ladder,10,6.83,0.0341
gpt45,conc,launch,10,3.58,0.0996
gpt45,conc,leaf,10,6.84,0.0284
gpt45,conc,leisure,10,2.27,0.0701
gpt45,conc,leopard,10,6.86,0.0204
gpt45,conc,lettuce,10,6.81,0.0329
gpt45,conc,limit,10,2.2,0.066
gpt45,conc,line,10,4.1,0.102
gpt45,conc,lobster,10,6.84,0.0204
gpt45,conc,luck,10,1.62,0.0316
gpt45,conc,luggage,10,6.31,0.1149
gpt45,conc,lumber,10,6.41,0.0229
gpt45,conc,lunch,10,5.82,0.1376
gpt45,conc,lust,10,1.95,0.0485
gpt45,conc,malice,10,1.64,0.0564
gpt45,conc,mammal,10,5.16,0.2324
gpt45,conc,mansion,10,6.59,0.0089
gpt45,conc,marvel,10,2.27,0.1161
gpt45,conc,mate,10,4.81,0.3689
gpt45,conc,melon,10,6.77,0.0321
gpt45,conc,menace,10,2.37,0.0861
gpt45,conc,merchant,10,5.61,0.0749
gpt45,conc,message,10,3.11,0.3249
gpt45,conc,metal,10,6.17,0.1081
gpt45,conc,methane,10,4.81,0.4949
gpt45,conc,method,10,2.2,0.036
gpt45,conc,midst,10,1.86,0.1044
gpt45,conc,mirror,10,6.68,0.0396
gpt45,conc,mischief,10,2.19,0.0869
gpt45,conc,mistress,10,5.49,0.1369
gpt45,conc,model,10,4.53,0.3221
gpt45,conc,moisture,10,3.82,0.2796
gpt45,conc,moment,10,1.92,0.1396
gpt45,conc,monarch,10,5.58,0.0996
gpt45,conc,monkey,10,6.81,0.0309
gpt45,conc,monster,10,4.43,0.2661
gpt45,conc,mood,10,2.07,0.0781
gpt45,conc,morsel,10,5.3,0.154
gpt45,conc,moth,10,6.59,0.0649
gpt45,conc,mother,10,6.44,0.0944
gpt45,conc,mug,10,6.73,0.0201
gpt45,conc,mural,10,6.09,0.0169
gpt45,conc,myth,10,1.81,0.0889
gpt45,conc,necklace,10,6.66,0.0284
gpt45,conc,nectar,10,5.82,0.1916
gpt45,conc,needle,10,6.76,0.0364
gpt45,conc,neglect,10,1.96,0.0524
gpt45,conc,neutral,10,2.37,0.2081
gpt45,conc,notion,10,1.5,0.032
gpt45,conc,nuisance,10,2.05,0.0625
gpt45,conc,nurture,10,2.19,0.0609
gpt45,conc,office,10,6.08,0.2536
gpt45,conc,ordeal,10,2.21,0.0629
gpt45,conc,outrage,10,1.82,0.0456
gpt45,conc,packet,10,5.74,0.2004
gpt45,conc,palace,10,6.45,0.0645
gpt45,conc,pamphlet,10,6.2,0.12
gpt45,conc,panther,10,6.8,0.03
gpt45,conc,parade,10,5.34,0.1084
gpt45,conc,parrot,10,6.79,0.0209
gpt45,conc,passage,10,3.77,0.1141
gpt45,conc,passion,10,1.96,0.0324
gpt45,conc,pause,10,2.32,0.0516
gpt45,conc,pelvis,10,6.5,0.024
gpt45,conc,pension,10,2.87,0.1401
gpt45,conc,people,10,5.59,0.0849
gpt45,conc,person,10,6.23,0.1641
gpt45,conc,pest,10,5.14,0.1904
gpt45,conc,phantom,10,2.55,0.2245
gpt45,conc,phase,10,2.5,0.09
gpt45,conc,pheasant,10,6.77,0.0201
gpt45,conc,picket,10,5.21,0.0709
gpt45,conc,picture,10,6.37,0.0861
gpt45,conc,piece,10,4.03,0.0981
gpt45,conc,pillow,10,6.76,0.0264
gpt45,conc,pint,10,5.75,0.3305
gpt45,conc,pity,10,1.62,0.0596
gpt45,conc,plasma,10,4.42,0.1456
gpt45,conc,plea,10,2.24,0.0704
gpt45,conc,pleasure,10,2.09,0.0329
gpt45,conc,police,10,5.72,0.3016
gpt45,conc,portrait,10,6.1,0.08
gpt45,conc,power,10,2,0.054
gpt45,conc,prestige,10,1.67,0.0461
gpt45,conc,pride,10,1.73,0.0281
gpt45,conc,prince,10,6,0.058
gpt45,conc,princess,10,5.88,0.0316
gpt45,conc,prison,10,6.08,0.0316
gpt45,conc,product,10,3.87,0.1981
gpt45,conc,progress,10,2.05,0.0485
gpt45,conc,project,10,3.1,0.12
gpt45,conc,pumpkin,10,6.88,0.0196
gpt45,conc,punch,10,4.64,0.2964
gpt45,conc,pupil,10,5.74,0.1704
gpt45,conc,puzzle,10,5.04,0.1904
gpt45,conc,python,10,6.72,0.0316
gpt45,conc,rain,10,6.18,0.0956
gpt45,conc,rattle,10,5.71,0.2629
gpt45,conc,reason,10,1.63,0.0341
gpt45,conc,recall,10,2.35,0.0325
gpt45,conc,reject,10,2.28,0.0716
gpt45,conc,report,10,3.71,0.2289
gpt45,conc,reptile,10,6.42,0.2216
gpt45,conc,resort,10,5.48,0.0996
gpt45,conc,respect,10,1.67,0.0741
gpt45,conc,risk,10,1.88,0.1336
gpt45,conc,role,10,2.29,0.0589
gpt45,conc,romance,10,2.19,0.0649
gpt45,conc,rubble,10,6.09,0.1409
gpt45,conc,ruffle,10,3.39,0.1729
gpt45,conc,saloon,10,6.15,0.1085
gpt45,conc,sandwich,10,6.88,0.0116
gpt45,conc,scalpel,10,6.83,0.0181
gpt45,conc,script,10,4.53,0.6061
gpt45,conc,seed,10,6.49,0.1009
gpt45,conc,sentence,10,3.52,0.3376
gpt45,conc,service,10,2.51,0.0469
gpt45,conc,settle,10,2.62,0.1596
gpt45,conc,shaft,10,5.29,0.1329
gpt45,conc,shame,10,1.52,0.0316
gpt45,conc,shark,10,6.83,0.0321
gpt45,conc,shirt,10,6.78,0.0156
gpt45,conc,shrug,10,3.51,0.3049
gpt45,conc,signal,10,3.65,0.1065
gpt45,conc,sin,10,1.58,0.0256
gpt45,conc,sister,10,6.26,0.0744
gpt45,conc,slave,10,5.89,0.1349
gpt45,conc,sleep,10,3.06,0.2144
gpt45,conc,slope,10,5.1,0.268
gpt45,conc,slum,10,5.99,0.1069
gpt45,conc,smear,10,3.86,0.1544
gpt45,conc,smell,10,3.16,0.2724
gpt45,conc,snail,10,6.88,0.0136
gpt45,conc,snort,10,3.48,0.4596
gpt45,conc,soldier,10,6.15,0.1365
gpt45,conc,sorrow,10,1.64,0.0664
gpt45,conc,sparkle,10,3.36,0.2424
gpt45,conc,spinach,10,6.71,0.0369
gpt45,conc,spirit,10,1.58,0.0896
gpt45,conc,spit,10,5.56,0.1744
gpt45,conc,spring,10,4.75,0.1565
gpt45,conc,squash,10,6.39,0.1829
gpt45,conc,squeeze,10,3.15,0.2865
gpt45,conc,stab,10,3.84,0.0864
gpt45,conc,status,10,2,0.138
gpt45,conc,stock,10,3.89,0.1589
gpt45,conc,stomach,10,6.37,0.1061
gpt45,conc,stove,10,6.68,0.0156
gpt45,conc,strand,10,4.35,0.2885
gpt45,conc,stretch,10,3.16,0.1044
gpt45,conc,stride,10,3.53,0.0481
gpt45,conc,string,10,6.15,0.0605
gpt45,conc,suburb,10,5.32,0.1416
gpt45,conc,success,10,2,0.064
gpt45,conc,surgeon,10,6.48,0.0456
gpt45,conc,sweater,10,6.64,0.0224
gpt45,conc,sword,10,6.67,0.0321
gpt45,conc,table,10,6.92,0.0116
gpt45,conc,taboo,10,1.97,0.1021
gpt45,conc,talent,10,2.25,0.0405
gpt45,conc,terror,10,1.82,0.0596
gpt45,conc,texture,10,3.81,0.2009
gpt45,conc,throat,10,6.33,0.0381
gpt45,conc,tiger,10,6.88,0.0216
gpt45,conc,toast,10,6.26,0.0844
gpt45,conc,toilet,10,6.86,0.0184
gpt45,conc,tortoise,10,6.85,0.0085
gpt45,conc,town,10,6.06,0.1604
gpt45,conc,toxin,10,4.54,0.2584
gpt45,conc,traffic,10,4.7,0.088
gpt45,conc,transit,10,3.86,0.0784
gpt45,conc,treason,10,2.07,0.0681
gpt45,conc,treasure,10,4.84,0.2524
gpt45,conc,trend,10,2.26,0.0804
gpt45,conc,triumph,10,2.13,0.0141
gpt45,conc,troll,10,4.01,0.2049
gpt45,conc,trouble,10,2.09,0.0729
gpt45,conc,trousers,10,6.77,0.0241
gpt45,conc,trumpet,10,6.58,0.0636
gpt45,conc,trust,10,1.72,0.0516
gpt45,conc,tulip,10,6.8,0.03
gpt45,conc,tumble,10,3.6,0.108
gpt45,conc,typhoon,10,5.75,0.1705
gpt45,conc,ulcer,10,5.46,0.2504
gpt45,conc,urge,10,1.95,0.0485
gpt45,conc,usher,10,5.39,0.2149
gpt45,conc,venom,10,5.26,0.2184
gpt45,conc,verge,10,2.69,0.2229
gpt45,conc,version,10,2.33,0.1741
gpt45,conc,victim,10,4.65,0.4605
gpt45,conc,virtue,10,1.52,0.0116
gpt45,conc,vowel,10,3.73,0.3461
gpt45,conc,vulture,10,6.78,0.0336
gpt45,conc,waitress,10,6.29,0.1169
gpt45,conc,wallet,10,6.64,0.0204
gpt45,conc,walnut,10,6.7,0.024
gpt45,conc,walrus,10,6.88,0.0216
gpt45,conc,whimper,10,3.39,0.1389
gpt45,conc,whisper,10,3.24,0.1224
gpt45,conc,whore,10,5.71,0.2349
gpt45,conc,wisdom,10,1.54,0.0144
gpt45,conc,wish,10,1.76,0.0384
gpt45,conc,wit,10,1.9,0.046
gpt45,conc,wood,10,6.48,0.0416
gpt45,conc,wrath,10,1.64,0.0224
gpt45,conc,wrestle,10,4.32,0.2036
gpt45,conc,yeast,10,6,0.244
gpt45,conc,zebra,10,6.92,0.0036
gpt45,dom,affair,10,4.79,0.6249
gpt45,dom,aisle,10,4.91,0.0289
gpt45,dom,anchor,10,4.46,0.4664
gpt45,dom,anger,10,6.49,0.1569
gpt45,dom,ant,10,3.42,0.1856
gpt45,dom,applause,10,6.86,0.2324
gpt45,dom,apple,10,4.98,0.0676
gpt45,dom,apron,10,3.88,0.2016
gpt45,dom,arson,10,5.75,2.5205
gpt45,dom,art,10,5.95,0.0865
gpt45,dom,artist,10,6.32,0.0976
gpt45,dom,aspect,10,5.07,0.0181
gpt45,dom,asthma,10,2.59,0.0609
gpt45,dom,attempt,10,5.36,0.1844
gpt45,dom,author,10,6.82,0.1316
gpt45,dom,baby,10,2.67,0.0861
gpt45,dom,balloon,10,4.85,0.2125
gpt45,dom,ban,10,3.94,2.2344
gpt45,dom,bandage,10,3.89,0.0669
gpt45,dom,basket,10,4.45,0.0565
gpt45,dom,battle,10,7.11,0.2149
gpt45,dom,bead,10,4.32,0.1376
gpt45,dom,beer,10,5.37,0.0781
gpt45,dom,beggar,10,2.23,0.1281
gpt45,dom,belief,10,6.21,0.1309
gpt45,dom,bitch,10,2.77,0.1881
gpt45,dom,blame,10,3.15,0.1505
gpt45,dom,bliss,10,6.18,0.2476
gpt45,dom,blister,10,3.12,0.0836
gpt45,dom,blood,10,5.55,0.9465
gpt45,dom,blouse,10,4.31,0.1049
gpt45,dom,boast,10,7.41,0.0609
gpt45,dom,bondage,10,1.61,0.0489
gpt45,dom,bonnet,10,4.02,0.1556
gpt45,dom,bounce,10,5.87,0.2661
gpt45,dom,bowel,10,3.18,0.0376
gpt45,dom,bowl,10,4.64,0.0684
gpt45,dom,bracket,10,4.58,0.0896
gpt45,dom,breakfast,10,5.11,0.0409
gpt45,dom,breast,10,4.74,0.0504
gpt45,dom,bulge,10,5.56,0.1164
gpt45,dom,button,10,4.48,0.0616
gpt45,dom,camp,10,5.07,0.0481
gpt45,dom,cancer,10,2.24,0.1404
gpt45,dom,candle,10,4.32,0.1376
gpt45,dom,candy,10,4.7,0.114
gpt45,dom,canoe,10,5.31,0.0429
gpt45,dom,carcass,10,2.62,0.2996
