source,variable,word,n,m,sd
gpt4o,naming,ladder,10,540.4,66.655332
gpt4o,naming,launch,10,558.6,49.846877
gpt4o,naming,leaf,10,505.2,61.24958
gpt4o,naming,leisure,10,567.5,76.603235
gpt4o,naming,leopard,10,591.5,78.881416
gpt4o,naming,lettuce,10,543.3,42.092623
gpt4o,naming,limit,10,496.6,52.222175
gpt4o,naming,line,10,492.8,49.263013
gpt4o,naming,lobster,10,574.9,83.797971
gpt4o,naming,luck,10,467.9,51.306162
gpt4o,naming,luggage,10,537,63.034382
gpt4o,naming,lumber,10,542.4,50.356948
gpt4o,naming,lunch,10,487.5,35.609768
gpt4o,naming,lust,10,497.7,67.972298
gpt4o,naming,malice,10,595.9,68.088912
gpt4o,naming,mammal,10,554,57.821565
gpt4o,naming,mansion,10,549.9,48.190479
gpt4o,naming,marvel,10,537.1,59.757752
gpt4o,naming,mate,10,498.8,54.710958
gpt4o,naming,melon,10,531,51.151192
gpt4o,naming,menace,10,566.8,69.878943
gpt4o,naming,merchant,10,566.1,51.498544
gpt4o,naming,message,10,519.9,13.177843
gpt4o,naming,metal,10,532.7,59.157135
gpt4o,naming,methane,10,567.4,77.26031
gpt4o,naming,method,10,533.4,78.858805
gpt4o,naming,midst,10,526.2,43.812226
gpt4o,naming,mirror,10,527.8,87.699994
gpt4o,naming,mischief,10,619,73.465033
gpt4o,naming,mistress,10,575.3,41.352281
gpt4o,naming,model,10,533.5,66.753693
gpt4o,naming,moisture,10,586.8,34.077689
gpt4o,naming,moment,10,522.5,52.55949
gpt4o,naming,monarch,10,599,70.370448
gpt4o,naming,monkey,10,566.7,42.066218
gpt4o,naming,monster,10,564.5,38.902299
gpt4o,naming,mood,10,501.2,62.101709
gpt4o,naming,morsel,10,573,88.023987
gpt4o,naming,moth,10,541.3,95.66266
gpt4o,naming,mother,10,483.3,58.611811
gpt4o,naming,mug,10,486.2,46.709028
gpt4o,naming,mural,10,553.9,51.981728
gpt4o,naming,myth,10,512.5,44.736885
gpt4o,naming,necklace,10,548,63.751253
gpt4o,naming,nectar,10,582.5,96.068552
gpt4o,naming,needle,10,529.7,57.377986
gpt4o,naming,neglect,10,565.2,74.789779
gpt4o,naming,neutral,10,559.4,48.113754
gpt4o,naming,notion,10,549,50.210667
gpt4o,naming,nuisance,10,594.4,53.264956
gpt4o,naming,nurture,10,560.3,56.087333
gpt4o,naming,office,10,512.1,50.339845
gpt4o,naming,ordeal,10,546.8,85.134926
gpt4o,naming,outrage,10,564.9,44.378298
gpt4o,naming,packet,10,551.8,63.282085
gpt4o,naming,palace,10,572.3,77.89316
gpt4o,naming,pamphlet,10,607.8,54.114693
gpt4o,naming,panther,10,547.2,39.868673
gpt4o,naming,parade,10,545.3,65.239814
gpt4o,naming,parrot,10,565.8,39.267742
gpt4o,naming,passage,10,542.4,46.188503
gpt4o,naming,passion,10,540.5,51.71342
gpt4o,naming,pause,10,508.2,48.432771
gpt4o,naming,pelvis,10,567.5,49.791231
gpt4o,naming,pension,10,579.9,73.464201
gpt4o,naming,people,10,516,62.262884
gpt4o,naming,person,10,500.8,44.191
gpt4o,naming,pest,10,500.6,61.075909
gpt4o,naming,phantom,10,563.5,66.381473
gpt4o,naming,phase,10,540.9,76.59192
gpt4o,naming,pheasant,10,600.5,68.817391
gpt4o,naming,picket,10,572.7,88.748146
gpt4o,naming,picture,10,517,63.270144
gpt4o,naming,piece,10,520,63.464776
gpt4o,naming,pillow,10,543.3,52.20696
gpt4o,naming,pint,10,521.4,75.394076
gpt4o,naming,pity,10,511.6,59.119841
gpt4o,naming,plasma,10,572.2,91.63551
gpt4o,naming,plea,10,522,71.859431
gpt4o,naming,pleasure,10,576.8,77.007648
gpt4o,naming,police,10,536.7,57.87928
gpt4o,naming,portrait,10,571.8,77.269801
gpt4o,naming,power,10,511.5,75.397097
gpt4o,naming,prestige,10,553.9,66.699075
gpt4o,naming,pride,10,497.7,46.492652
gpt4o,naming,prince,10,503.7,51.036044
gpt4o,naming,princess,10,537.5,78.092893
gpt4o,naming,prison,10,542.6,52.650208
gpt4o,naming,product,10,559.7,39.319348
gpt4o,naming,progress,10,558.7,82.039354
gpt4o,naming,project,10,532.6,66.398126
gpt4o,naming,pumpkin,10,528.9,82.5516
gpt4o,naming,punch,10,538,72.426208
gpt4o,naming,pupil,10,514.2,77.608419
gpt4o,naming,puzzle,10,547.5,64.668814
gpt4o,naming,python,10,649.6,64.346631
gpt4o,naming,rain,10,510.4,51.775584
gpt4o,naming,rattle,10,542.2,78.715804
gpt4o,naming,reason,10,538.9,51.427295
gpt4o,naming,recall,10,545.9,90.038819
gpt4o,naming,reject,10,539.1,56.276006
gpt4o,naming,report,10,536.7,51.573141
gpt4o,naming,reptile,10,575.7,75.890345
gpt4o,naming,resort,10,534.8,76.173486
gpt4o,naming,respect,10,542.8,61.43072
gpt4o,naming,risk,10,512.4,50.664912
gpt4o,naming,role,10,487.6,62.037981
gpt4o,naming,romance,10,579.2,85.267944
gpt4o,naming,rubble,10,584,87.235314
gpt4o,naming,ruffle,10,606.6,50.951393
gpt4o,naming,saloon,10,569.9,66.825561
gpt4o,naming,sandwich,10,550.3,70.746888
gpt4o,naming,scalpel,10,584.8,77.667096
gpt4o,naming,script,10,522.6,66.072687
gpt4o,naming,seed,10,492.4,46.354192
gpt4o,naming,sentence,10,537.8,40.210004
gpt4o,naming,service,10,540.1,39.764445
gpt4o,naming,settle,10,548.6,58.205002
gpt4o,naming,shaft,10,531.7,82.239555
gpt4o,naming,shame,10,510.1,53.75345
gpt4o,naming,shark,10,543.4,49.239099
gpt4o,naming,shirt,10,465.5,47.46051
gpt4o,naming,shrug,10,523.5,71.804132
gpt4o,naming,signal,10,550.8,65.613007
gpt4o,naming,sin,10,498,74.393847
gpt4o,naming,sister,10,526,53.975303
gpt4o,naming,slave,10,511.3,78.574876
gpt4o,naming,sleep,10,507.8,53.182704
gpt4o,naming,slope,10,481.3,53.897124
gpt4o,naming,slum,10,548.9,66.659083
gpt4o,naming,smear,10,572.8,66.092192
gpt4o,naming,smell,10,489.1,57.431021
gpt4o,naming,snail,10,524.7,61.960651
gpt4o,naming,snort,10,505.9,55.20155
gpt4o,naming,soldier,10,548.4,58.346094
gpt4o,naming,sorrow,10,595.9,76.23713
gpt4o,naming,sparkle,10,538.4,61.137732
gpt4o,naming,spinach,10,584.3,62.914492
gpt4o,naming,spirit,10,561.6,83.40024
gpt4o,naming,spit,10,494.8,76.586625
gpt4o,naming,spring,10,530,74.190446
gpt4o,naming,squash,10,566.7,65.588024
gpt4o,naming,squeeze,10,575,77.352009
gpt4o,naming,stab,10,482.1,48.717895
gpt4o,naming,status,10,534.5,69.219859
gpt4o,naming,stock,10,492.4,27.605152
gpt4o,naming,stomach,10,572,40.152487
gpt4o,naming,stove,10,507.5,62.238341
gpt4o,naming,strand,10,542.1,81.806615
gpt4o,naming,stretch,10,547.2,53.598922
gpt4o,naming,stride,10,539.3,59.948218
gpt4o,naming,string,10,510.3,47.953797
gpt4o,naming,suburb,10,593.3,57.908069
gpt4o,naming,success,10,567.5,63.156332
gpt4o,naming,surgeon,10,566,67.404253
gpt4o,naming,sweater,10,575,92.135166
gpt4o,naming,sword,10,541.7,58.670549
gpt4o,naming,table,10,517,59.788516
gpt4o,naming,taboo,10,598.8,38.714912
gpt4o,naming,talent,10,543.5,79.44425
gpt4o,naming,terror,10,554.4,65.922851
gpt4o,naming,texture,10,540,83.765546
gpt4o,naming,throat,10,536.1,60.132169
gpt4o,naming,tiger,10,536.1,58.567056
gpt4o,naming,toast,10,509.7,40.513509
gpt4o,naming,toilet,10,536.4,49.884756
gpt4o,naming,tortoise,10,642.9,72.087062
gpt4o,naming,town,10,489.7,65.983247
gpt4o,naming,toxin,10,565,93.422576
gpt4o,naming,traffic,10,549.3,83.874311
gpt4o,naming,transit,10,568.4,78.500106
gpt4o,naming,treason,10,579.4,53.162644
gpt4o,naming,treasure,10,572.2,59.736086
gpt4o,naming,trend,10,512.1,52.846633
gpt4o,naming,triumph,10,591.9,71.343379
gpt4o,naming,troll,10,532.7,44.163962
gpt4o,naming,trouble,10,552,44.547104
gpt4o,naming,trousers,10,606.5,71.265154
gpt4o,naming,trumpet,10,559.1,58.487321
gpt4o,naming,trust,10,485.4,63.196695
gpt4o,naming,tulip,10,544.1,69.114157
gpt4o,naming,tumble,10,569.4,61.745355
gpt4o,naming,typhoon,10,602.9,60.183885
gpt4o,naming,ulcer,10,575.8,85.620351
gpt4o,naming,urge,10,544.2,38.426842
gpt4o,naming,usher,10,531,68.831517
gpt4o,naming,venom,10,565.5,49.980552
gpt4o,naming,verge,10,528.1,44.500811
gpt4o,naming,version,10,555.6,65.304756
gpt4o,naming,victim,10,541.9,42.800441
gpt4o,naming,virtue,10,567.8,61.124281
gpt4o,naming,vowel,10,571.8,75.272542
gpt4o,naming,vulture,10,588.3,82.912337
gpt4o,naming,waitress,10,588.4,39.601347
gpt4o,naming,wallet,10,535.1,51.136962
gpt4o,naming,walnut,10,578.2,52.420946
gpt4o,naming,walrus,10,593.4,88.31786
gpt4o,naming,whimper,10,612.7,83.810699
gpt4o,naming,whisper,10,574.3,66.686747
gpt4o,naming,whore,10,643.4,86.672051
gpt4o,naming,wisdom,10,562.1,44.485828
gpt4o,naming,wish,10,484.9,50.436869
gpt4o,naming,wit,10,479.1,57.653081
gpt4o,naming,wood,10,518.4,68.939909
gpt4o,naming,wrath,10,559.5,66.632074
gpt4o,naming,wrestle,10,571.4,66.156716
gpt4o,naming,yeast,10,550.2,72.941072
gpt4o,naming,zebra,10,536.8,34.415113
