source,word,foot_leg,hand_arm,head,mouth,torso
lanc,VOLATILITY,0.611111111,1.166666667,1.5,0.944444444,0.611111111
lanc,WARPING,0.444444444,1.166666667,1.166666667,0.333333333,0.388888889
lanc,WASHED OUT,0.7,1.25,1.9,0.65,0.55
lanc,WATCH OVER,0.2,0.25,3.9,0.35,0.5
lanc,WATER METER,0.315789474,1.947368421,2.157894737,0.578947368,0.526315789
lanc,WAYWARD,1,0.933333333,2.466666667,1.066666667,0.466666667
lanc,WEATHERTIGHT,1.375,1.9375,2.0625,1.1875,1.375
lanc,WEBBING,0.777777778,1.888888889,1.166666667,0.111111111,0.388888889
lanc,WHITEFISH,0.235294118,1.294117647,1.941176471,2.294117647,0.470588235
lanc,WHOOPING,0.470588235,1.705882353,1.647058824,2.117647059,0.941176471
lanc,WISTFUL,0.846153846,0.923076923,2.923076923,1,1.153846154
lanc,WORSEN,0.65,0.85,2,1.4,0.95
lanc,WRAITHLIKE,1.071428571,1.285714286,1.285714286,0.928571429,1.071428571
lanc,WRITHE,3.384615385,3.153846154,1.615384615,0.923076923,3.230769231
lanc,YIPPEE,0.5625,0.9375,1.5,3.0625,0.5625
lanc,ZAP,0.789473684,2.368421053,1.421052632,0.473684211,1.052631579
gpt35,ABBREVIATE,0.4,1,1.8,0.6,0.8
gpt35,ABODE,0.6,0.2,1.2,0.6,1.8
gpt35,ABSCESSED,0.6,0,1.2,0.6,1.8
gpt35,ABYSS,0.2,0.2,0.8,0.4,0.8
gpt35,ACCORDANCE,0,0.6,0.4,0.2,0.4
gpt35,ADJUNCT,0.2,1.8,0.4,1,1
gpt35,ADJUSTMENT,1,1.2,1.8,1.4,1.8
gpt35,AERIAL,0.2,0.4,1.6,0.8,1
gpt35,AERIALLY,0.4,1.4,1,0.4,1.4
gpt35,AFFECTIVE,0.6,0.4,1.6,1,1
gpt35,AFTERSALE,0,1.2,0.6,0.2,0.6
gpt35,AFTERSHAVE,0.6,1.8,1.4,0.8,1.2
gpt35,AGING,0.2,0.8,1.4,0,1
gpt35,ALERTNESS,0.4,0.6,1.4,1,1.4
gpt35,ALLUSIVELY,0.4,0.4,1.4,1,0.2
gpt35,ALOE VERA,0,1.4,1,0.8,0.8
gpt35,ALWAYS,0.2,0,0.6,0.4,0.6
gpt35,AMBITIOUSLY,0.2,0.8,1,0.6,1.4
gpt35,AMERICANIZE,0.6,0.2,0.8,0.4,0.8
gpt35,AMID,0.2,0,0.6,0.2,0.6
gpt35,ANTLER,1.6,1,0.6,0.6,1.4
gpt35,APPLY,0.4,3,0.8,1.4,1.8
gpt35,APPRECIATORY,0,0.2,0.8,1,0.6
gpt35,ARRESTINGLY,0.2,0.4,1,0.4,1
gpt35,ASSASSIN,0.4,2.4,0.8,0.8,1.2
gpt35,ASSIGNMENT,0.4,0.2,0.8,0.4,1
gpt35,ATMOSPHERE,0.2,0.8,1.6,0.6,1.2
gpt35,ATOMIC,0.4,0.4,0.8,0.4,0.8
gpt35,AUCTION OFF,0.6,2.2,1.4,1.6,1.8
gpt35,AVAIL,0.4,0.8,1.4,1.4,1.2
gpt35,BALCONY,0.4,1.6,1.4,1.2,1.6
gpt35,BASEBALL BAT,2,2.4,2,1,1.8
gpt35,BEFOUL,0,0.6,0.4,0.2,0.4
gpt35,BEFUDDLEMENT,0.2,1.4,1.2,0.8,0.8
gpt35,BEHAVIORAL,0.2,1.2,1.4,1.4,1.2
gpt35,BEIGE,0.4,0.2,0.4,0.4,1.4
gpt35,BELATEDNESS,0.2,1.6,1.2,0.8,0.8
gpt35,BEND,0.2,2.2,1,0.4,1
gpt35,BILLFOLD,0.4,2.4,0.8,0.2,1
gpt35,BIMOLECULAR,0.2,0.2,0.8,0.2,0.8
gpt35,BIOSPHERE,0.2,0.4,0.8,0.4,0.8
gpt35,BLOCKHEADED,0,0.2,0.6,0,1.8
gpt35,BLUECOAT,0.6,1.2,1,0.2,1.2
gpt35,BODY BUILDING,4,1.8,1.4,0.4,1.6
gpt35,BOMB,0.4,0.4,0.8,0.4,0.6
gpt35,BOO,0.2,1.4,0.6,0,0.4
gpt35,BOUNDLESS,0,0.8,0.6,0.4,0.6
gpt35,BRAINCHILD,0.8,1.6,1.6,0.8,1.8
gpt35,BRAINS,0.4,0.8,1.6,1,1.2
gpt35,BUBBLER,0.8,1.4,1.4,0.8,0.8
gpt35,BUDGET,0,1.6,0.8,0.4,1
gpt35,BUREAUCRAT,0.6,1.2,1.6,0.4,0.8
gpt35,BUSTED,0,1,0.8,0,1.4
gpt35,CALL GIRL,0.6,1.6,2.2,1,1.4
gpt35,CAMPER,0.8,1.4,1.8,0.6,1.6
gpt35,CANCER,0.4,0.4,1,0.4,1
gpt35,CASING,0.2,1.8,1,0,1.4
gpt35,CENT,0,0.6,0.6,0,1.2
gpt35,CHALLENGE,0.6,1.4,1.8,1.2,1.4
gpt35,CHART,0.2,0.8,1.4,0.6,0.8
gpt35,CHEERFULNESS,0.2,0.8,1.4,1,1.4
gpt35,CHEMISTRY,0.6,0.8,1.8,0.6,1.8
gpt35,CHOREOGRAPH,0.8,1.6,2.2,1.2,1
gpt35,CHURCHMAN,0.2,0.4,0.6,0.4,0.6
gpt35,CIVIL SUIT,0.6,0.8,0.8,0.4,1
gpt35,CLEANER,0.8,1.6,1.4,1.2,1.4
gpt35,CLEANUP,1,2.4,2,1.6,2
gpt35,CLEARINGHOUSE,1,1.6,1.6,0.6,1.4
gpt35,CLERGY,0.6,0.6,1.8,0.2,0.6
gpt35,CLIMATOLOGIC,0,0.2,0.6,0,2
gpt35,CLING TO,0.4,1.6,1.4,1.4,1.6
gpt35,CLOWNERY,1.2,0.6,0.8,0.2,0.8
gpt35,COIL,0.2,0.6,1.2,0.6,0.8
gpt35,COLLATERALLY,0.2,1.8,0.4,1,1
gpt35,COLONIZE,0,1.2,0.8,0.2,1
gpt35,COLOR,0,1.4,0.8,0.4,1
gpt35,COMATOSE,0.4,0.2,1,0,1.2
gpt35,COMBUST,0,1.4,1,0.4,1.4
gpt35,COMMOTION,0.2,0.6,1,0.6,1
gpt35,COMPATIBILITY,0.2,1,2,0.6,1.4
gpt35,COMPLICATED,0.4,2.2,0.6,1.4,1.2
gpt35,COMPOSITIONALLY,0,0.2,0.8,1,0.8
gpt35,COMPROMISING,0.4,0.2,1.4,0.2,1
gpt35,CONFUSABILITY,0,0.2,1.6,0.2,0.6
gpt35,CONGRUOUSLY,0.2,0.4,0.8,0.4,0.8
gpt35,CONSTITUTION,0.8,0.8,1.8,0,1.2
gpt35,COPE WITH,0.8,1.4,1.8,1,1.6
gpt35,COPYHOLDER,0,1.2,0.6,0.4,0.8
gpt35,CORPSE,0.4,0.8,1.2,0.2,1
gpt35,CRACKERS,0.6,2.4,1.2,1.8,1.8
gpt35,CRITTER,0,1,0.6,0.4,0.8
gpt35,CULMINATION,1,0.4,1.6,1,0.6
gpt35,CURATIVE,0.4,0.2,1,0.2,1.2
gpt35,CUTLET,0,1.4,0.6,0.4,0.6
gpt35,DEACTIVATION,0,1.4,1.2,0.6,1
gpt35,DEBARK,0.8,1,1.2,0.6,1.2
gpt35,DECADENT,0.8,0.6,2,1,1.6
gpt35,DECENTNESS,0.2,0.2,0.8,0.2,0.8
gpt35,DECORATIVE,0.8,1.8,2,1.2,1.4
gpt35,DEFERRED,0.2,0.6,1.4,0,0.8
gpt35,DEFINITELY,0.2,1.2,1.4,1.2,1.4
gpt35,DEFINITIVE,0.4,1.2,1.6,0.4,0.8
gpt35,DEFORMED,0.4,0.2,1.4,0.4,1.2
gpt35,DEGREASER,0.8,1.2,0.8,0.8,1
gpt35,DEMOGRAPHICALLY,0.2,0.4,1,0.4,1
gpt35,DEODORANT,1.2,1.4,1.6,1.6,1.2
gpt35,DEPARTMENTALIZE,0,0.8,0.4,0.2,0.4
gpt35,DEPRECIATIVELY,0,0.2,1.4,0,0
gpt35,DETACHER,0.2,1.4,1.2,0.6,1.4
gpt35,DISENTANGLEMENT,0.2,1.2,1.2,0.6,1.6
gpt35,DISORIENT,0.8,0.2,1.6,0.8,1.2
gpt35,DISPROOF,0.2,0,0.8,0.2,0.4
gpt35,DISRESPECTFUL,0.2,0.2,0.8,0.2,0.8
gpt35,DISSECT,1,1,1,0.6,0.8
gpt35,DOGLIKE,1,0.8,0.8,0.2,1.4
gpt35,DOUGH,0.2,0.8,1.2,0.6,1.2
gpt35,DOZE,0.2,0.2,0.4,0.8,2
gpt35,DRAGGED,1.2,1.8,1.4,0.6,1.6
gpt35,DREARILY,0.6,0.2,1,0.4,0.6
gpt35,DRUDGE,1,1.8,1.4,0.6,1.6
gpt35,DRY CLEANER,0.6,2.2,1.4,0.4,1.6
gpt35,EARLY,0.4,1.4,1.8,0,1.4
gpt35,ECONOMY,1,2,1.4,1.2,1.6
gpt35,EIGHT,0,0,0.8,0,1.4
gpt35,ELECTROMETER,0,1.6,0.2,0.4,1.2
gpt35,EMERGENCY EXIT,0,1.6,0.6,0.2,0.6
gpt35,EMULATOR,0.4,1.4,1.8,0.8,1.2
gpt35,ENGAGED,1.2,1,1.6,0.4,0.8
gpt35,ENTRENCHMENT,0.4,0.2,1.4,0.4,1
gpt35,ENTREPRENEURSHIP,0,0.6,0.6,0.2,2
gpt35,EPILEPSY,0.2,0.4,1.6,1,1.6
gpt35,EROGENOUS,0.8,0.4,1,0.2,1
gpt35,EVOLVEMENT,0.2,0.4,1,0.4,1
gpt35,EXCOMMUNICABLE,0.2,0.6,1,0.2,0.8
gpt35,EXPRESSION,1.4,1.6,2.6,1.6,1
gpt35,EXTENDIBILITY,0.2,1.2,1.2,1,1.4
gpt35,EXTENSIVELY,0.4,0.2,1,0.2,0.6
gpt35,EXTRACTIVE,0.2,0.2,1.2,0.2,0.6
gpt35,EXTREMISM,0.6,0.2,1,0.2,0.8
gpt35,EYE DROPS,1.2,1.8,2.2,2,1
gpt35,EYEWASH,0.2,0.6,0.8,0.4,0.4
gpt35,FACTORY,0,1.8,0.8,0,1.6
gpt35,FANGED,0.8,1,1.6,1.2,1.2
gpt35,FAT CAT,0.2,0.8,1,1.2,1.4
gpt35,FIENDLIKE,0.2,0.4,0.8,0.4,1
gpt35,FILMGOER,0.2,1,1.2,0.6,1.2
gpt35,FIND,0.4,2.6,0.8,1.2,1.8
gpt35,FIREBOAT,1,2,1.2,0.2,0.4
gpt35,FIRECRACKER,0,1.8,1,0.4,1
gpt35,FLAMMABLE,0,1,0.6,0.2,0.4
gpt35,FLUTE,0.2,0.8,1.2,1.8,1.8
gpt35,FOODSTUFF,1.2,2.4,1,2,2
gpt35,FORBIDDINGLY,0,0.2,1.2,0,0
gpt35,FORMALLY,0.4,0.6,1.2,0.6,1.2
gpt35,FOSTER,0.6,1.8,1.4,1.6,1.8
gpt35,FRIDAY,0.4,0,0.6,0.2,1.2
gpt35,FROWN,0.6,1.6,2.4,0.8,0.8
gpt35,FRUIT SALAD,1.6,0.6,0.8,0.4,0.8
gpt35,FUMIGANT,0.2,1.2,0.4,0,0.8
gpt35,FUNERAL HOME,0.4,2,1.2,0.4,1.8
gpt35,GARTER BELT,0.8,0.8,0.6,0.4,1.8
gpt35,GHASTLY,0.2,1.8,0.8,0.8,0.8
gpt35,GOOGLE,1,1.6,1.2,1,1.8
gpt35,GRADER,0.4,2.6,1,0.2,0.6
gpt35,GRANDBABY,0.2,0.8,1,0.6,1
gpt35,GREENISH,0.8,0.2,1,0.4,0.8
gpt35,GULP,0.2,0.8,1,1.6,0.8
gpt35,GUSHINESS,0.4,0.2,1.4,0.6,0.6
gpt35,HAILSTORM,0.4,2.6,0.8,0.6,1.4
gpt35,HALFCOCKED,0.4,0.6,0.6,0.2,1
gpt35,HAPPEN,1.2,1.6,1.8,0.6,1.4
gpt35,HARM,0,0.8,0.4,1,1.2
gpt35,HAVOC,1,0.6,1.4,0.8,1.4
gpt35,HEMOPHILIA,0.6,2.4,0.8,0.4,1.6
gpt35,HETEROSEXUAL,1,0,0.6,0,1.6
gpt35,HIGHHANDED,0,0.6,0.4,0.2,0.4
gpt35,HIMSELF,1,1.4,1.2,0.6,1.8
gpt35,HINDRANCE,0.2,0.6,1,0.6,1
gpt35,HOMESTEAD,0.4,2,1,1.6,2.2
gpt35,HOUSEMASTER,0.4,0.4,1,0.2,1
gpt35,HYSTERIC,0.6,1.2,1.4,0.4,0.8
gpt35,ICING,0.6,1.8,2.2,2.2,0.8
gpt35,ILLNESS,0.2,0.8,1.4,0.6,2
gpt35,IMMIGRANT,0.6,2.4,0.6,1,1.6
gpt35,IMPOLITE,0,0.2,1.4,0,0.4
gpt35,INAUDIBILITY,0.2,0,0.8,0.4,0.8
gpt35,INAUGURAL,0.2,0.8,1.6,0,1
gpt35,INDIRECTLY,0,0.4,1.4,0,0.4
gpt35,INFLAMER,0.2,1.8,1,0.8,1
gpt35,INFLAMING,0.2,0.4,1,0.6,1
gpt35,INFLEXIBLY,0,0.2,1.2,0,0.2
gpt35,INSTITUTIONAL,0.2,1.8,0.6,1,1
gpt35,INSTRUMENTALLY,0,0.2,1,1,1
gpt35,INTERCEPT,0.8,0.8,0.8,0,1.8
gpt35,INTERGROWTH,0.6,0.2,1,0.2,0.6
gpt35,INTERN,0,1,0.4,0.6,0.6
gpt35,INTERNALIZATION,0,1,1,1,1
gpt35,INTOXICATING,0.8,0.4,2.4,1.4,1.8
gpt35,KEEL,0.4,2.2,0.6,0.8,1
gpt35,KEYCARD,0.2,1,1.4,0.8,0.8
gpt35,KIND,0,1.2,1.2,0.4,0.8
gpt35,KLUTZINESS,1.2,1.2,0.6,1.2,1.2
gpt35,LAG,1.2,0.6,0.4,0.6,0.6
gpt35,LASER,2,0.6,1.2,0.2,0.2
gpt35,LEAFLET,0.8,0.8,1.6,0.8,0.8
gpt35,LEANNESS,0.2,1.2,1.6,0,0.8
gpt35,LESSENING,0.4,0.2,1.4,0.6,0.6
gpt35,LIGHT BEAM,0.6,2.4,1,1.6,1.6
gpt35,LIGHTLESS,0.6,0.2,0.8,0.4,0.6
gpt35,LIGHTSWITCH,0.4,2.4,1,0.6,2.2
gpt35,LINGUAL,0.4,1,0.8,1.6,1
gpt35,LIPID,0,0.6,1.4,0.6,0.6
gpt35,LIVER,0.4,0.6,1.2,0.8,1.2
gpt35,LOGROLLING,0.4,1,0.8,0,2.6
gpt35,LOOPING,1.2,0.6,0.8,0.2,0.6
gpt35,LOOSELY,0.8,0.2,0.4,1.2,0.4
gpt35,LOOSENESS,0.8,0.4,0.8,0.2,0.6
gpt35,LUSTROUSLY,0.2,1.4,1.4,1.2,1.4
gpt35,MAKEOVER,0.8,1.8,1.6,1,1.8
gpt35,MANLY,0,1,0.8,0.2,1
gpt35,MARBLING,0.2,1.2,1.2,1,1.2
gpt35,MARRIED,0.8,0,0.8,0,1.6
gpt35,MAY,0.2,0.2,0.6,0.4,0.6
gpt35,MEAL,0,1.8,0.6,1,1
gpt35,MEGAWATT,0.2,0.2,1.4,0,1.2
gpt35,MICROCOMPUTER,0.6,2.4,0.4,1,1.6
gpt35,MIDTERM,0.4,2,0.6,1.2,1.4
gpt35,MIRTH,0,0.6,1.2,0,0.8
gpt35,MISAPPROPRIATE,0.2,2,0.8,0.6,1
gpt35,MISCHARACTERIZE,0,0.8,0.4,0.2,0.4
gpt35,MONEYMAKER,0,2,0.8,0.4,1.2
gpt35,MONOCLE,0.4,1.4,1.2,0,1.6
gpt35,MOVE ON,1.2,2,1.4,1.2,1.2
gpt35,MULL OVER,0,0.8,1.8,0.2,1.2
gpt35,MULTISPECIES,0.2,0.4,1,0.4,0.8
gpt35,NATIONALISM,0,1.4,1,0.2,0.8
gpt35,NEARSIGHTEDNESS,0,1.4,1.2,0.6,0.8
gpt35,NEEDS,0.2,1.8,0.6,1,1.2
gpt35,NEWSMONGER,0.2,0.4,1.4,0,0.2
gpt35,NONCURRENT,0.4,0.4,1.4,0.8,0.4
gpt35,NONPRODUCTIVELY,0.4,0.2,1,0.4,0.4
gpt35,NONRESISTANT,0.6,0.8,0.6,0.2,0.6
gpt35,NONSOCIAL,0.6,0.6,1,0.2,1
gpt35,NOSEPIECE,0.6,1.8,2,1,1.6
gpt35,NOUN,0.2,1.4,0.8,1,1.2
gpt35,OLD FASHIONED,0,1.2,0.8,0.4,0.8
gpt35,OSCILLATE,0.8,1.4,2,1,1.4
gpt35,OUGHT,0.6,0.6,1.4,1,0.4
gpt35,OUTPOUR,1.2,0.8,2,1.4,1.8
gpt35,OUTRUN,0,1.6,1.4,0.2,0.8
gpt35,OUTTAKE,0,1.4,0.4,0.2,0.4
gpt35,PAPYRUS,0.2,1.6,0.8,0.2,0.8
gpt35,PARTYGOER,0.8,1.8,2.2,0.8,1.4
gpt35,PASSENGER SHIP,0.6,2.6,1,2,2.2
gpt35,PATIO,0,1.4,0.6,0.4,1
gpt35,PEEWEE,0.2,2,0.8,0.4,0.8
gpt35,PERCEPTIBLY,0.2,0.2,1,0.4,1
gpt35,PERILOUSLY,1.2,0.8,1.4,0.2,1.2
gpt35,PERSISTENT,0.2,0.8,1.8,0.2,1.2
gpt35,PESSIMISM,0,0.2,1.6,0,0.6
gpt35,PLACENTA,0.6,0.4,1.4,1,1.4
gpt35,POLITICIAN,0.6,1.2,1.6,0.4,1
gpt35,POSTMODERNIST,0.6,0.8,1.2,0.6,1
gpt35,PRECARIOUS,0,0.6,1.6,0,0.8
gpt35,PRECOLLEGE,0,0.8,0.6,0.4,0.6
gpt35,PREDATOR,0.8,1.8,2.2,1.4,1.8
gpt35,PREMARITAL,0,0.8,0.6,0.6,0.6
gpt35,PRIME,0.2,1.6,1,1.4,1.6
gpt35,PRIMITIVE,1,1.2,1.4,0.2,1.4
gpt35,PROBATION OFFICER,0,1.4,0.6,0.2,0.8
gpt35,PROHIBIT,0.2,1,1.2,0.6,1.2
gpt35,PROP UP,0.6,1,1.4,0.4,1.6
gpt35,PROTESTOR,1,1.8,2,1.6,1.2
gpt35,PRUDISHNESS,0.2,0.2,1.4,0.4,1.2
gpt35,PSYCHO,1.2,1,1.8,0.4,1.2
gpt35,QUILL,0.2,2,1,0,1.2
gpt35,REBUILD,0,1.8,1,0.2,1.4
gpt35,RECONNECT,0.8,1.6,1.8,0.8,1.4
gpt35,REEDUCATION,0.6,0.2,1,0.4,0.8
gpt35,REGENERATE,0.6,0.2,1,0.4,0.8
gpt35,REGRESSION,0.2,0.4,1,0.4,1.2
gpt35,REINITIATE,0.6,0.2,1,0.4,0.6
gpt35,RESIDUAL,0.2,0.4,0.8,0.4,1
gpt35,REVIVING,1.2,0.8,1.6,1.2,2
gpt35,REWARD,0.2,1,1.8,1,1.2
gpt35,REWASH,0.2,2,0.6,0.8,1.2
gpt35,RHINO,2.2,1.4,2.4,0.8,1.8
gpt35,RINGING,0.2,0.4,1.6,2,0.2
gpt35,RIPEN,0.4,1.4,1.6,1.2,1.4
gpt35,ROAMING,0.6,2,1.4,1.4,1.8
gpt35,ROCKSTAR,2,1,1.6,0.2,1.2
gpt35,SACREDNESS,0.8,0.6,1,0.4,1
gpt35,SADLY,0,0.4,0.2,0.2,0.2
gpt35,SAFFLOWER,1.2,0.6,0.4,0.4,1.2
gpt35,SALTING,0,1.4,1,1.4,0.8
gpt35,SANDBLASTER,1.4,1.4,1,0.2,0.8
gpt35,SCAPEGOAT,0.6,0.2,1,0.2,1.2
gpt35,SCRUPULOUSLY,0.4,0.4,1,0.2,0.8
gpt35,SEALER,1.4,0.8,1,0.2,0.8
gpt35,SEEDER,0.2,0.8,0.8,0.4,1
gpt35,SENILE,0.2,1.2,1,0.8,0.8
gpt35,SEPTEMBER,0.4,0,0.8,0.4,0.6
gpt35,SEXPLOITATION,0,1.4,0.4,0,0.4
gpt35,SHARPENER,1.4,1,1,0.2,0.6
gpt35,SHED,1.2,1.4,1.2,0.4,1.4
gpt35,SHENANIGAN,0.8,1.4,1.4,0.6,1.4
gpt35,SHIRTLESS,0.6,1,1.4,0.2,1.8
gpt35,SHIVERING,1.6,0,1.2,0.4,1.2
gpt35,SHUTTERBUG,0.4,1.2,1.4,0.8,1.4
gpt35,SIEVE,1.4,1.2,1.2,0.6,0.6
gpt35,SILLY,0.2,0.6,1.2,0.6,1.2
gpt35,SILVERSMITH,0.4,2,0.8,0.4,1.4
gpt35,SKIRTED,0.4,1,0.4,0.2,1.4
gpt35,SLOUCH,1,1.8,2,1,2
gpt35,SNIPPING,0,1.4,1.2,0.2,0.4
gpt35,SNUFFBOX,0.2,1.8,1.6,0.6,1.2
gpt35,SOLICITOR,0,1.2,0.8,0.6,0.8
gpt35,SPANK,0,2.6,1.8,0.2,0.8
gpt35,SPARE PARTS,1,2,1,0.6,1.6
gpt35,SPECIALTY,0.2,0.2,0.8,0.2,0.8
gpt35,SPINDLING,0,1,0.2,0.2,0.2
gpt35,SPINOUT,1,1.2,2.2,1.2,1.8
gpt35,STEREO,0.4,1.6,0.8,1.4,1.4
gpt35,STEW,1,2.4,1.8,1.6,1
gpt35,STREAMLINED,0.2,1.2,1.4,1.2,1.4
gpt35,SUBSTITUTING,0,0.8,0.4,0,1.6
gpt35,SUNDRESS,1.2,1.2,1.8,1,1.8
gpt35,SUPERIORLY,0,0.2,0.8,1,0.8
gpt35,SUPPOSITORY,0.4,1.4,1.6,1,1.2
gpt35,SURPRISED,1,1,1.2,0,2
gpt35,SUSTAINABLE,0.8,1,1.8,0.4,1.6
gpt35,SWIFTLY,1.2,2.4,2.2,0.8,1.4
gpt35,SYNCHRONIZED,0.4,1.2,1.8,0.2,1
gpt35,SYNDICATION,0,0.2,1.2,0,1.6
gpt35,TABLEWARE,0.4,1.8,1.4,1.6,1.6
gpt35,TAKE,1.4,1.8,1.8,2,2.2
gpt35,TALLER,1,1.4,1.2,0.4,1.2
gpt35,TARPAPER,0.4,2,0.4,0.8,1.4
gpt35,THICKHEADED,0.8,0.6,1.8,0,0.8
gpt35,TIARA,0.2,1.2,1.2,0.4,1.4
gpt35,TRACKER,0.2,0.8,1.6,0.2,1.4
gpt35,TRANQUIL,1,1.4,1.6,1,1.4
gpt35,TUNNEL VISION,0.2,1.2,0.4,0.8,0.2
gpt35,TURMOIL,0,0.2,1.2,0.4,1.6
gpt35,TYPOGRAPHER,0,1.4,0.6,0.4,0.8
gpt35,UNAMBIGUOUSLY,0,0.2,0,0,0
gpt35,UNCONFORMITY,0.8,0.6,1,0.2,0.8
gpt35,UNCONTROLLED,0,0.6,0.6,0,2
gpt35,UNDERNUTRITION,0.6,0.8,0.8,0.2,1
gpt35,UNDERSTANDINGLY,1.8,0.8,2,1.4,1.2
gpt35,UNFOUNDEDLY,0,0.6,0.6,0,1.8
gpt35,UNHEALTHFUL,0.2,1.8,0.8,0.6,1
gpt35,UNINTERRUPTIBLE,0,0.4,0,0,0.2
gpt35,UNKNOWABLY,0.2,0,0.8,0.2,1
gpt35,UNLOCKED,0.8,1.6,1.2,0.6,1.2
gpt35,UNMANAGEABLY,0.6,0.8,1,0.2,1.2
gpt35,UNPURIFIED,0,0.8,1,0,1.2
gpt35,UNRUSHED,0,0.8,0.6,0.2,0.8
gpt35,UNSKILLED,0,0.4,0.4,0,1.8
gpt35,UNTHINKING,0,0.4,0.2,0.2,0.2
gpt35,UNTIDY,1,1.6,1.6,1,1.6
gpt35,UNTURNED,0,0.6,0.2,0.2,0.4
gpt35,UNVEILING,1,0.8,2.4,1.4,1.6
gpt35,UNVISITED,0,0.6,0.6,0,1.6
gpt35,VALIANTLY,1,1,2,1.4,1.4
gpt35,VENDINGMACHINE,0.6,2.2,0.4,0.8,1.4
gpt35,VICIOUS,0.4,0.6,1.6,0,0.8
gpt35,VILLA,0.2,0.4,1.2,0.4,1
gpt35,VOLATILITY,0.6,0.8,1,0.4,1
gpt35,WARPING,0.6,1.2,1,0.4,1.6
gpt35,WASHED OUT,0,0.8,0.2,0.4,0.2
gpt35,WATCH OVER,0.8,2,1.6,1.2,1.2
gpt35,WATER METER,0.4,2.6,2.2,0.8,2
gpt35,WAYWARD,0.2,0.6,1,0.6,1.2
gpt35,WEATHERTIGHT,0,0.4,0.6,0,1.6
gpt35,WEBBING,1.6,1,1.2,0.2,0.6
gpt35,WHITEFISH,0.6,1,1.2,0.8,1.6
gpt35,WHOOPING,0,0.2,1.4,2,0.4
gpt35,WISTFUL,0.6,1.2,2,0.6,1.2
gpt35,WORSEN,0,1,0.6,0.2,0.6
gpt35,WRAITHLIKE,0,0.4,0.2,0.2,0.2
gpt35,WRITHE,1,1.2,2,0.6,1.8
gpt35,YIPPEE,0,0.2,1.2,1.8,0.2
gpt35,ZAP,0.6,2.4,0.6,0.4,0.6
gpt4,ABBREVIATE,1,4.6,0.8,1.2,0.2
gpt4,ABODE,0.2,0.6,0.4,0.2,0.2
gpt4,ABSCESSED,0,0,0,2.8,1.4
gpt4,ABYSS,0.2,0.2,0,0.2,0.2
gpt4,ACCORDANCE,0.2,0.4,0.8,0.6,0
gpt4,ADJUNCT,0.2,0.2,0.2,0,0.2
gpt4,ADJUSTMENT,0.6,4.4,0.8,0.4,1.6
gpt4,AERIAL,0.2,0.4,0,0.2,0.2
gpt4,AERIALLY,0,0,0,0,0
gpt4,AFFECTIVE,0.2,1.2,0.8,1.2,1.4
gpt4,AFTERSALE,0.2,0.6,0.6,0.4,0
gpt4,AFTERSHAVE,0,3,2.2,1,0
gpt4,AGING,2.4,1.4,1.8,2.6,2
gpt4,ALERTNESS,0.4,1,2,0.8,1.2
gpt4,ALLUSIVELY,0,0,0,0,0
gpt4,ALOE VERA,0.6,0.8,0.4,0.6,0.2
gpt4,ALWAYS,0,0.2,0.2,0,0
gpt4,AMBITIOUSLY,0.4,1,0.6,0.2,0.8
gpt4,AMERICANIZE,0,0.2,0.4,0,0
gpt4,AMID,0,0.2,0.2,0,0
gpt4,ANTLER,0,0.2,0,0,0
gpt4,APPLY,1.4,3,0.4,0,0.6
gpt4,APPRECIATORY,0,0.4,0.8,0,0.2
gpt4,ARRESTINGLY,0.4,1.2,0.6,0.2,0.8
gpt4,ASSASSIN,1,1.6,1,0.2,1
gpt4,ASSIGNMENT,0,1.4,1.6,0.2,0.2
gpt4,ATMOSPHERE,0.6,0.6,0.2,0.4,1
gpt4,ATOMIC,0,0,0,0,0
gpt4,AUCTION OFF,0.6,2.4,1,0.4,0.4
gpt4,AVAIL,0.2,1.2,0.4,0.2,0.4
gpt4,BALCONY,0,0,0,0,0
gpt4,BASEBALL BAT,1,5,0,0,0.6
gpt4,BEFOUL,0.4,1.8,0.4,0.6,0.2
gpt4,BEFUDDLEMENT,0.2,0.2,1,0,0.2
gpt4,BEHAVIORAL,0.6,0.6,0.6,0,0.6
gpt4,BEIGE,0,0,0,0,0
gpt4,BELATEDNESS,0.2,0.2,0.2,0,0.2
gpt4,BEND,3.4,3.8,1.2,0,2.8
gpt4,BILLFOLD,0.4,5,0.2,0.2,0.2
gpt4,BIMOLECULAR,0.2,0.4,0,0.2,0.2
gpt4,BIOSPHERE,0.2,0.2,0,0.2,0.4
gpt4,BLOCKHEADED,0,0,0,0,0
gpt4,BLUECOAT,0.2,0.6,0,0.2,0.4
gpt4,BODY BUILDING,4,4,2.2,1,4
gpt4,BOMB,0,0.4,0,0,0
gpt4,BOO,0.4,0.8,2.4,5,0.4
gpt4,BOUNDLESS,0.6,0.4,0.6,0.4,0
gpt4,BRAINCHILD,0,0,3,0,0
gpt4,BRAINS,0,0.2,3,0,0
gpt4,BUBBLER,0,2,1.2,1.6,0
gpt4,BUDGET,0.2,0.4,1,0.4,0
gpt4,BUREAUCRAT,0.2,2.8,1,2.2,0.4
gpt4,BUSTED,1,2,0.4,0,0.6
gpt4,CALL GIRL,0.2,1,0.8,1.2,0.6
gpt4,CAMPER,0.6,1.6,0.6,0.8,1
