source,word,foot_leg,hand_arm,head,mouth,torso
lanc,THICKHEADED,0.801314709,0.656946685,1.980829172,1.774082417,0.716350399
lanc,TIARA,1.01447852,1.788854382,2.160246899,1.154700538,1.01447852
lanc,TRACKER,0.963932916,1.784189825,2.189939116,1.796988221,1.024695077
lanc,TRANQUIL,1.682382048,1.685854461,1.928548222,1.701392618,1.880960312
lanc,TUNNEL VISION,0.523148364,0.366347549,0.550119604,1.348488433,0.523148364
lanc,TURMOIL,1.452685141,1.714985851,2.095162495,1.794599742,1.599632311
lanc,TYPOGRAPHER,0.410391341,1.725200217,2.038446261,1.518309309,1.142481141
lanc,UNAMBIGUOUSLY,1.123902974,1.410072372,2.013114895,1.851188965,1.256561725
lanc,UNCONFORMITY,1.740520544,1.72780037,1.835114999,1.902011319,1.878672873
lanc,UNCONTROLLED,1.467791458,1.776066374,1.951620744,2.003673098,1.366618842
lanc,UNDERNUTRITION,2.090282528,2.092626332,2.052417672,2.202939213,2.148871113
lanc,UNDERSTANDINGLY,0,0.471404521,1.916560099,1.832887646,0.23570226
lanc,UNFOUNDEDLY,1.412739655,1.537042615,2.015564437,1.424488212,1.154700538
lanc,UNHEALTHFUL,1.277332747,1.348488433,1.823819012,1.926955603,1.848897253
lanc,UNINTERRUPTIBLE,1,1.447320573,1.788854382,2.17642875,0.732695097
lanc,UNKNOWABLY,0.87321246,0.543905629,1.807392228,1.236594787,0.683130051
lanc,UNLOCKED,0.923380517,2.158825217,1.848897253,1.234376041,1.190974833
lanc,UNMANAGEABLY,1.482352327,1.685854461,2.049390153,1.694418081,1.316894273
lanc,UNPURIFIED,1.007326105,1.629236559,2,1.872792819,1.178857872
lanc,UNRUSHED,1.673669499,1.521771821,2.077447827,1.66842013,1.865350413
lanc,UNSKILLED,1.972233729,1.839117435,1.868862504,1.821037196,1.434860108
lanc,UNTHINKING,1.095445115,0.998683344,1.932410548,1.791059669,0.994722918
lanc,UNTIDY,1.302269724,1.535162905,1.71167303,1.462993806,1.293257368
lanc,UNTURNED,1.43677677,1.508261848,1.765491168,0.713282504,1.172292202
lanc,UNVEILING,1.71508614,2.306867449,1.945154423,1.71508614,1.740471133
lanc,UNVISITED,1.067570083,1.629236559,1.837117307,1.409004655,1.121317502
lanc,VALIANTLY,1.527525232,1.758098146,1.880924982,1.53741223,1.497472618
lanc,VENDINGMACHINE,1.529438226,2.036221705,1.696229048,1.426565007,1.211542924
lanc,VICIOUS,1.906130461,1.904880949,2.087377028,1.921061215,1.778174559
lanc,VILLA,1.434860108,1.347655917,1.800735144,0.795206226,1.32009358
lanc,VOLATILITY,1.460817212,1.72353945,1.617914416,1.661757476,1.289728147
lanc,WARPING,0.983524408,1.757337558,1.790497795,0.9701425,0.978527639
lanc,WASHED OUT,0.97872097,1.551739262,1.943951483,1.268027893,0.944513241
lanc,WATCH OVER,0.695852374,0.716350399,1.682729612,1.089422831,1.147078669
lanc,WATER METER,0.749268649,1.957143162,1.979426345,1.070606758,1.263523339
lanc,WAYWARD,1.414213562,1.437590577,1.767430203,1.279880947,1.125462868
lanc,WEATHERTIGHT,2.028957039,1.87860764,2.14378948,1.939716474,1.995828984
lanc,WEBBING,1.80050828,2.111283103,1.72353945,0.323380833,1.243282604
lanc,WHITEFISH,0.664211164,1.759428383,2.045439691,2.201269687,1.374665735
lanc,WHOOPING,1.178857872,2.114376559,1.800735144,2.176073096,1.29762226
lanc,WISTFUL,1.863963244,1.891275516,2.289888588,1.957890021,1.675616993
lanc,WORSEN,1.039989878,1.039989878,2.051956704,1.465390194,1.35627198
lanc,WRAITHLIKE,1.439245834,1.683794772,1.589802669,1.328057327,1.542439911
lanc,WRITHE,1.709700829,1.675616993,2.142368687,1.800996875,1.640825308
lanc,YIPPEE,1.364734406,1.730847577,1.788854382,2.26476636,1.263262971
lanc,ZAP,1.315672509,2.005839428,1.835325871,0.964274111,1.432700799
gpt35,ABBREVIATE,0.456,0.775,1.055,0.704,1.166
gpt35,ABODE,0.8,0.39,1.035,0.754,1.57
gpt35,ABSCESSED,1.2,0,1.507,1.17,1.124
gpt35,ABYSS,0.39,0.39,0.657,0.456,0.657
gpt35,ACCORDANCE,0,0.49,0.49,0.4,0.42
gpt35,ADJUNCT,0.369,1.6,0.456,1,0.894
gpt35,ADJUSTMENT,0.894,0.82,0.844,1.024,1.124
gpt35,AERIAL,0.39,0.456,0.963,0.912,0.775
gpt35,AERIALLY,0.78,1.359,0.894,0.78,1.028
gpt35,AFFECTIVE,0.49,0.456,0.358,0.775,0.894
gpt35,AFTERSALE,0,0.98,0.8,0.4,0.704
gpt35,AFTERSHAVE,1.17,1.23,0.8,1.11,0.885
gpt35,AGING,0.39,0.657,0.805,0,0.894
gpt35,ALERTNESS,0.456,0.754,0.805,1.183,0.498
gpt35,ALLUSIVELY,0.759,0.456,1.627,2,0.39
gpt35,ALOE VERA,0,1.356,1.095,0.98,0.551
gpt35,ALWAYS,0.4,0,0.754,0.49,0.704
gpt35,AMBITIOUSLY,0.39,0.657,0.775,0.754,0.498
gpt35,AMERICANIZE,0.8,0.379,1.11,0.8,0.839
gpt35,AMID,0.4,0,0.754,0.4,0.704
gpt35,ANTLER,1.152,0.775,0.49,0.754,1.028
gpt35,APPLY,0.379,1.414,0.657,0.498,0.98
gpt35,APPRECIATORY,0,0.39,1.11,2,0.754
gpt35,ARRESTINGLY,0.39,0.456,0.775,0.456,0.775
gpt35,ASSASSIN,0.379,2.059,1.11,0.912,1.166
gpt35,ASSIGNMENT,0.8,0.379,1.11,0.8,0.632
gpt35,ATMOSPHERE,0.39,0.657,0.963,1.138,1.166
gpt35,ATOMIC,0.8,0.759,1.11,0.8,0.839
gpt35,AUCTION OFF,0.651,0.748,1.857,0.727,1.327
gpt35,AVAIL,0.49,0.912,0.498,1.203,0.885
gpt35,BALCONY,0.78,1.152,0.8,1.035,0.903
gpt35,BASEBALL BAT,0.894,0.829,0.632,1.183,0.559
gpt35,BEFOUL,0,0.49,0.49,0.4,0.42
gpt35,BEFUDDLEMENT,0.369,1.356,1.863,0.657,0.748
gpt35,BEHAVIORAL,0.369,0.98,1.857,1.359,1.166
gpt35,BEIGE,0.759,0.39,0.78,0.49,1.746
gpt35,BELATEDNESS,0.369,1.497,1.863,0.657,0.748
gpt35,BEND,0.369,1.6,1.095,0.8,0.894
gpt35,BILLFOLD,0.456,1.22,0.179,0.379,0.894
gpt35,BIMOLECULAR,0.39,0.39,0.657,0.39,0.657
gpt35,BIOSPHERE,0.39,0.456,0.657,0.456,0.657
gpt35,BLOCKHEADED,0,0.39,1.17,0,1.764
gpt35,BLUECOAT,0.41,0.82,0.775,0.379,0.748
gpt35,BODY BUILDING,0.894,1.124,1.203,0.8,1.271
gpt35,BOMB,0.8,0.759,1.11,0.8,1.138
gpt35,BOO,0.39,1.359,0.41,0,0.49
gpt35,BOUNDLESS,0,0.748,0.8,0.8,0.704
gpt35,BRAINCHILD,1.11,0.963,1.356,0.912,1.124
gpt35,BRAINS,0.78,0.657,0.963,1.183,0.82
gpt35,BUBBLER,1.11,1.359,1.497,1.11,0.551
gpt35,BUDGET,0,1.2,0.748,0.8,0.894
gpt35,BUREAUCRAT,0.41,0.82,1.152,0.759,0.748
gpt35,BUSTED,0,1.483,1.11,0,1.746
gpt35,CALL GIRL,0.8,1.459,0.89,1.183,0.81
gpt35,CAMPER,0.179,0.805,0.559,0.754,0.727
gpt35,CANCER,0.8,0.759,1.483,0.8,1.095
gpt35,CASING,0.39,1.055,0.447,0,1.02
gpt35,CENT,0,0.754,0.754,0,1.863
gpt35,CHALLENGE,0.754,0.805,0.844,1.035,0.498
gpt35,CHART,0.39,0.657,0.805,0.754,0.657
gpt35,CHEERFULNESS,0.39,0.657,0.805,1.183,0.498
gpt35,CHEMISTRY,0.41,0.657,0.844,1.138,1.166
gpt35,CHOREOGRAPH,0.748,1.711,1.092,1.035,0.632
gpt35,CHURCHMAN,0.4,0.759,0.754,0.8,0.704
gpt35,CIVIL SUIT,0.8,0.839,1.11,0.8,0.632
gpt35,CLEANER,1.11,1.152,0.8,0.82,1.028
gpt35,CLEANUP,0.894,1.22,0.632,1.152,1.414
gpt35,CLEARINGHOUSE,1.483,0.963,1.02,0.754,1.028
gpt35,CLERGY,0.41,0.754,1.23,0.379,0.49
gpt35,CLIMATOLOGIC,0,0.39,1.17,0,1.897
gpt35,CLING TO,0.738,1.2,1.857,1.024,1.497
gpt35,CLOWNERY,1.47,0.704,0.912,0.4,1.051
gpt35,COIL,0.39,0.41,0.522,0.754,0.179
gpt35,COLLATERALLY,0.369,1.6,0.456,1,0.894
gpt35,COLONIZE,0,0.98,0.748,0.4,0.632
gpt35,COLOR,0,1.02,0.98,0.8,0.894
gpt35,COMATOSE,0.8,0.379,1.183,0,0.885
gpt35,COMBUST,0,1.359,0.775,0.759,1.02
gpt35,COMMOTION,0.39,0.41,0.775,0.754,0.775
gpt35,COMPATIBILITY,0.39,1,1.095,0.704,1.02
gpt35,COMPLICATED,0.738,1.47,0.754,1.024,0.98
gpt35,COMPOSITIONALLY,0,0.39,1.11,2,0.912
gpt35,COMPROMISING,0.8,0.379,1.627,0.4,0.632
gpt35,CONFUSABILITY,0,0.39,0.963,0.379,0.8
gpt35,CONGRUOUSLY,0.39,0.456,0.657,0.456,0.657
gpt35,CONSTITUTION,0.657,0.657,1.383,0,1.47
gpt35,COPE WITH,0.657,0.498,0.844,1.183,0.727
gpt35,COPYHOLDER,0,0.748,0.49,0.8,0.551
gpt35,CORPSE,0.78,1.559,1.166,0.39,1.414
gpt35,CRACKERS,0.754,1.22,0.522,1.437,0.748
gpt35,CRITTER,0,0.632,0.49,0.8,0.551
gpt35,CULMINATION,0.894,0.456,0.727,0.775,0.704
gpt35,CURATIVE,0.8,0.379,1.183,0.4,0.885
gpt35,CUTLET,0,1.02,0.8,0.8,0.704
gpt35,DEACTIVATION,0,1.744,1.863,0.754,0.632
gpt35,DEBARK,0.657,0.447,0.522,0.754,0.82
gpt35,DECADENT,0.748,0.754,1.095,1,1.554
gpt35,DECENTNESS,0.4,0.379,1.11,0.4,0.839
gpt35,DECORATIVE,0.748,1.647,1.095,1.035,1.207
gpt35,DEFERRED,0.39,0.754,1.203,0,0.748
gpt35,DEFINITELY,0.369,1.47,1.857,1.035,1.497
gpt35,DEFINITIVE,0.456,0.522,1.356,0.78,0.839
gpt35,DEFORMED,0.49,0.39,1.024,0.456,1.259
gpt35,DEGREASER,1.11,1.035,0.748,0.657,0.632
gpt35,DEMOGRAPHICALLY,0.39,0.456,1,0.456,0.775
gpt35,DEODORANT,0.98,1.359,0.963,0.963,0.62
gpt35,DEPARTMENTALIZE,0,0.4,0.49,0.4,0.42
gpt35,DEPRECIATIVELY,0,0.39,1.359,0,0
gpt35,DETACHER,0.4,1.203,1.035,0.754,1.207
gpt35,DISENTANGLEMENT,0.39,0.522,1.035,0.754,0.727
gpt35,DISORIENT,1.166,0.379,1.824,1.6,0.62
gpt35,DISPROOF,0.4,0,0.912,0.39,0.42
gpt35,DISRESPECTFUL,0.4,0.379,1.11,0.4,0.839
gpt35,DISSECT,1.095,1.414,1.483,1.2,0.839
gpt35,DOGLIKE,1.414,0.657,0.657,0.4,1.746
gpt35,DOUGH,0.39,0.657,0.82,0.754,0.522
gpt35,DOZE,0.379,0.39,0.78,1.166,1.897
gpt35,DRAGGED,1.368,1.055,1.02,0.41,1.271
gpt35,DREARILY,0.8,0.39,0.775,0.456,1.138
gpt35,DRUDGE,1.183,1.055,1.356,0.41,1.271
gpt35,DRY CLEANER,0.41,1.262,0.805,0.759,0.8
gpt35,EARLY,0.456,1.203,0.844,0,1.497
gpt35,ECONOMY,1,1.095,1.857,1.035,1.356
gpt35,EIGHT,0,0,1.11,0,1.746
gpt35,ELECTROMETER,0,2.059,0.39,0.78,0.98
gpt35,EMERGENCY EXIT,0,1.2,0.8,0.4,0.704
gpt35,EMULATOR,0.49,1.359,0.844,0.657,0.885
gpt35,ENGAGED,1.6,1.095,1.459,0.8,0.551
gpt35,ENTRENCHMENT,0.49,0.39,1.024,0.456,0.894
gpt35,ENTREPRENEURSHIP,0,0.754,1.17,0.4,1.673
gpt35,EPILEPSY,0.39,0.456,0.727,0.447,1.152
gpt35,EROGENOUS,0.748,0.759,1.183,0.4,1.095
gpt35,EVOLVEMENT,0.39,0.456,0.775,0.456,0.775
gpt35,EXCOMMUNICABLE,0.39,0.754,1.095,0.39,0.839
gpt35,EXPRESSION,1.02,1.315,0.942,1.152,0.632
gpt35,EXTENDIBILITY,0.369,1.166,1.863,1,1.497
gpt35,EXTENSIVELY,0.8,0.379,1.483,0.4,0.704
gpt35,EXTRACTIVE,0.4,0.379,1.507,0.4,0.704
gpt35,EXTREMISM,1.2,0.379,1.483,0.4,0.839
gpt35,EYE DROPS,0.748,1.383,1.411,0.632,0.632
gpt35,EYEWASH,0.4,0.704,0.657,0.8,0.42
gpt35,FACTORY,0,1.383,1.11,0,1.711
gpt35,FANGED,0.748,1,0.727,1.035,0.885
gpt35,FAT CAT,0.39,0.179,0.775,1.035,0.498
gpt35,FIENDLIKE,0.39,0.456,0.657,0.456,0.775
gpt35,FILMGOER,0.39,0.447,1.035,0.754,0.522
gpt35,FIND,0.379,1.497,0.657,0.82,0.98
gpt35,FIREBOAT,1.897,1.095,1.035,0.4,0.78
gpt35,FIRECRACKER,0,1.47,0.894,0.49,0.632
gpt35,FLAMMABLE,0,1.095,0.8,0.4,0.759
gpt35,FLUTE,0.379,0.657,1.035,1.833,1.647
gpt35,FOODSTUFF,1.035,1.043,0.447,1.414,0.632
gpt35,FORBIDDINGLY,0,0.39,1.368,0,0
gpt35,FORMALLY,0.456,0.41,1.166,0.754,1.259
gpt35,FOSTER,0.651,1.327,1.857,1.315,0.98
gpt35,FRIDAY,0.759,0,0.754,0.4,1.863
gpt35,FROWN,0.8,1.152,0.829,0.657,0.551
gpt35,FRUIT SALAD,1.356,0.704,1.11,0.8,0.839
gpt35,FUMIGANT,0.39,1.035,0.456,0,0.748
gpt35,FUNERAL HOME,0.456,0.894,0.522,0.42,0.748
gpt35,GARTER BELT,1.051,0.912,1.17,0.49,1.647
gpt35,GHASTLY,0.369,1.47,1.11,0.657,0.748
gpt35,GOOGLE,1.483,0.727,0.98,1,1.437
gpt35,GRADER,0.456,1.299,0.775,0.379,0.8
gpt35,GRANDBABY,0.39,0.179,1,0.754,0.447
gpt35,GREENISH,1.166,0.379,1.483,0.8,1.051
gpt35,GULP,0.39,0.657,0.775,1.152,0.179
gpt35,GUSHINESS,0.49,0.39,1.024,0.754,0.704
gpt35,HAILSTORM,0.379,1.625,0.912,0.754,1.02
gpt35,HALFCOCKED,0.8,1.138,0.754,0.4,1.095
gpt35,HAPPEN,1.507,1.152,1.166,0.754,0.81
gpt35,HARM,0,1.11,0.78,2,1.863
gpt35,HAVOC,1.095,0.754,0.498,0.657,1.63
gpt35,HEMOPHILIA,0.651,1.625,1.11,0.78,1.02
gpt35,HETEROSEXUAL,1.897,0,1.17,0,1.711
gpt35,HIGHHANDED,0,0.49,0.49,0.4,0.42
gpt35,HIMSELF,1.183,0.805,0.98,0.754,1.57
gpt35,HINDRANCE,0.39,0.41,0.775,0.754,0.775
gpt35,HOMESTEAD,0.738,1.265,1.183,1.315,1.6
gpt35,HOUSEMASTER,0.8,0.759,1.483,0.4,1.095
gpt35,HYSTERIC,0.754,1.507,1.2,0.78,1.051
gpt35,ICING,0.49,1.647,0.89,0.626,0.839
gpt35,ILLNESS,0.39,0.179,0.498,0.754,1.095
gpt35,IMMIGRANT,0.651,1.855,0.754,0.775,1.2
gpt35,IMPOLITE,0,0.39,1.203,0,0.49
gpt35,INAUDIBILITY,0.39,0,0.657,0.456,0.657
gpt35,INAUGURAL,0.39,0.657,0.727,0,1.095
gpt35,INDIRECTLY,0,0.78,1.203,0,0.49
gpt35,INFLAMER,0.369,1.6,1.483,0.657,0.632
gpt35,INFLAMING,0.39,0.456,0.775,0.754,0.775
gpt35,INFLEXIBLY,0,0.39,1.368,0,0.4
gpt35,INSTITUTIONAL,0.369,1.6,0.754,1,0.894
gpt35,INSTRUMENTALLY,0,0.39,1.183,2,0.775
gpt35,INTERCEPT,1.051,0.657,1.11,0,1.647
gpt35,INTERGROWTH,0.8,0.379,1.483,0.4,0.704
gpt35,INTERN,0,1.095,0.8,1.2,0.704
gpt35,INTERNALIZATION,0,1.549,1.183,1.483,0.894
gpt35,INTOXICATING,0.98,0.78,1.22,1.359,1.57
gpt35,KEEL,0.379,2.04,0.754,0.657,1.095
gpt35,KEYCARD,0.39,0.447,0.805,0.912,0.657
gpt35,KIND,0,1.47,1.47,0.8,1.051
gpt35,KLUTZINESS,0.522,1.035,0.49,1.368,0.885
gpt35,LAG,0.98,0.704,0.456,1.2,0.704
gpt35,LASER,2.098,0.754,1.368,0.4,0.39
gpt35,LEAFLET,0.912,0.657,0.727,0.912,0.657
gpt35,LEANNESS,0.39,1.035,1.59,0,0.98
gpt35,LESSENING,0.49,0.39,1.203,0.754,0.704
gpt35,LIGHT BEAM,0.651,1.02,1.183,1.152,1.744
gpt35,LIGHTLESS,0.8,0.379,1.11,0.8,0.704
gpt35,LIGHTSWITCH,0.456,1.043,0.447,0.704,0.748
gpt35,LINGUAL,0.379,1.095,1.11,1.711,0.894
gpt35,LIPID,0,0.754,0.805,1.138,1.2
gpt35,LIVER,0.78,0.41,1.035,0.912,0.82
gpt35,LOGROLLING,0.759,0.775,1.11,0,1.699
gpt35,LOOPING,1.166,0.31,0.657,0.4,0.704
gpt35,LOOSELY,1.518,0.39,0.78,1.939,0.456
gpt35,LOOSENESS,0.748,0.42,1.11,0.4,0.704
gpt35,LUSTROUSLY,0.369,1.497,1.857,1.035,1.497
gpt35,MAKEOVER,1.11,1.055,0.8,0.775,1.124
gpt35,MANLY,0,1.095,0.748,0.4,0.632
gpt35,MARBLING,0.369,1.166,1.863,1,0.748
gpt35,MARRIED,1.518,0,0.657,0,1.711
gpt35,MAY,0.39,0.39,0.754,0.456,0.41
gpt35,MEAL,0,1.47,0.8,1.549,0.894
gpt35,MEGAWATT,0.379,0.39,1.203,0,1.863
gpt35,MICROCOMPUTER,0.651,1.625,0.456,0.775,1.02
gpt35,MIDTERM,0.379,1.414,0.754,1.035,0.8
gpt35,MIRTH,0,0.754,0.82,0,0.748
gpt35,MISAPPROPRIATE,0.369,1.789,1.11,0.41,0.894
gpt35,MISCHARACTERIZE,0,0.748,0.49,0.4,0.42
gpt35,MONEYMAKER,0,1.673,0.748,0.49,0.885
gpt35,MONOCLE,0.42,1.746,1.035,0,1.711
gpt35,MOVE ON,1.368,0.894,1.02,1.035,0.62
gpt35,MULL OVER,0,0.657,0.844,0.379,0.98
gpt35,MULTISPECIES,0.39,0.456,1,0.456,0.657
gpt35,NATIONALISM,0,1.02,1.095,0.4,0.551
gpt35,NEARSIGHTEDNESS,0,1.744,1.863,0.754,0.748
gpt35,NEEDS,0.369,1.6,0.754,0.775,1.166
gpt35,NEWSMONGER,0.39,0.78,1.203,0,0.4
gpt35,NONCURRENT,0.49,0.78,1.024,0.912,0.42
gpt35,NONPRODUCTIVELY,0.49,0.39,1,0.456,0.42
gpt35,NONRESISTANT,0.754,1.11,0.8,0.39,0.704
gpt35,NONSOCIAL,0.754,0.754,1.095,0.39,1.095
gpt35,NOSEPIECE,1.17,0.844,1.265,0.775,1.103
gpt35,NOUN,0.369,1.497,1.11,0.775,1.166
gpt35,OLD FASHIONED,0,0.98,0.748,0.8,0.551
gpt35,OSCILLATE,0.748,1.746,1.095,0.775,1.207
gpt35,OUGHT,0.8,0.754,0.498,0.775,0.42
gpt35,OUTPOUR,1.166,0.912,1.095,1.024,1.57
gpt35,OUTRUN,0,1.2,1.855,0.4,0.551
gpt35,OUTTAKE,0,1.02,0.49,0.4,0.42
gpt35,PAPYRUS,0.39,0.727,0.657,0.379,0.748
gpt35,PARTYGOER,0.748,1.383,0.89,0.657,1.028
gpt35,PASSENGER SHIP,0.651,1.02,1.183,1.414,1.327
gpt35,PATIO,0,1.02,0.8,0.8,0.894
gpt35,PEEWEE,0.39,1.549,0.657,0.759,0.748
gpt35,PERCEPTIBLY,0.39,0.39,0.775,0.456,0.775
gpt35,PERILOUSLY,1.368,1.559,1.2,0.39,1.259
gpt35,PERSISTENT,0.39,0.657,1.055,0.379,1.166
gpt35,PESSIMISM,0,0.39,1.152,0,0.49
gpt35,PLACENTA,0.8,0.456,0.805,1,0.81
gpt35,POLITICIAN,0.41,0.82,1.152,0.759,0.894
gpt35,POSTMODERNIST,0.754,0.657,1.47,0.754,1.095
gpt35,PRECARIOUS,0,0.754,1.152,0,0.98
gpt35,PRECOLLEGE,0,0.748,0.8,0.8,0.704
gpt35,PREDATOR,0.98,1.764,0.89,1.359,1.57
gpt35,PREMARITAL,0,0.748,0.8,1.2,0.704
gpt35,PRIME,0.369,1.356,1.183,1.359,1.855
gpt35,PRIMITIVE,1.183,0.82,1.02,0.39,1.207
gpt35,PROBATION OFFICER,0,1.02,0.8,0.4,1.051
gpt35,PROHIBIT,0.39,0.775,1.035,0.754,0.522
gpt35,PROP UP,0.754,0.447,0.805,0.759,1.02
gpt35,PROTESTOR,0.894,1.383,0.632,1.315,0.885
gpt35,PRUDISHNESS,0.4,0.39,0.805,0.456,0.885
gpt35,PSYCHO,1.368,1.183,1.939,0.78,1.409
gpt35,QUILL,0.379,1.414,0.775,0,1.863
gpt35,REBUILD,0,1.47,0.894,0.4,1.028
gpt35,RECONNECT,1.11,1.152,1.327,1.11,1.028
gpt35,REEDUCATION,0.8,0.379,1.483,0.8,0.839
gpt35,REGENERATE,0.8,0.379,1.483,0.8,0.839
gpt35,REGRESSION,0.39,0.456,0.775,0.456,1.035
gpt35,REINITIATE,0.8,0.379,1.483,0.8,0.704
gpt35,RESIDUAL,0.39,0.456,0.657,0.456,1
gpt35,REVIVING,1.166,0.912,0.358,0.82,1.673
gpt35,REWARD,0.39,0.775,0.844,1.183,0.522
gpt35,REWASH,0.369,1.897,0.754,0.657,1.166
gpt35,RHINO,1.411,1.024,1.22,1.051,1.327
gpt35,RINGING,0.379,0.456,1.152,2.098,0.39
gpt35,RIPEN,0.379,1.02,1.711,1.035,1.497
gpt35,ROAMING,0.651,0.894,1.857,1.024,1.327
gpt35,ROCKSTAR,1.414,1.095,1.459,0.4,1.259
gpt35,SACREDNESS,1.11,0.754,0.894,0.78,1.095
gpt35,SADLY,0,0.49,0.4,0.4,0.379
gpt35,SAFFLOWER,1.863,0.41,0.49,0.78,1.409
gpt35,SALTING,0,1.359,1.483,1.855,1.11
gpt35,SANDBLASTER,1.2,1.028,1,0.4,0.839
gpt35,SCAPEGOAT,1.2,0.379,1.483,0.4,0.62
gpt35,SCRUPULOUSLY,0.8,0.759,1.483,0.4,0.839
gpt35,SEALER,0.8,0.551,1,0.4,0.839
gpt35,SEEDER,0.39,0.657,0.657,0.456,0.447
gpt35,SENILE,0.369,1.166,1.483,0.657,0.748
gpt35,SEPTEMBER,0.8,0,1.11,0.8,0.704
gpt35,SEXPLOITATION,0,1.356,0.49,0,0.42
gpt35,SHARPENER,0.8,0.632,1,0.4,0.704
gpt35,SHED,1.035,0.805,0.748,0.78,1.028
gpt35,SHENANIGAN,1.11,1.359,1.497,0.754,0.81
gpt35,SHIRTLESS,1.17,0.775,0.8,0.39,1.124
gpt35,SHIVERING,1.625,0,1.507,0.8,0.885
gpt35,SHUTTERBUG,0.456,0.522,1.024,0.912,0.498
gpt35,SIEVE,0.8,1.259,1.368,1.2,0.704
gpt35,SILLY,0.39,0.754,0.522,0.754,0.522
gpt35,SILVERSMITH,0.42,1.095,1.11,0.49,1.857
gpt35,SKIRTED,0.759,1,0.78,0.4,1.746
gpt35,SLOUCH,0.775,0.844,1.095,0.775,1.414
gpt35,SNIPPING,0,1.02,1.939,0.4,0.42
gpt35,SNUFFBOX,0.4,1.521,0.963,0.754,0.885
gpt35,SOLICITOR,0,0.748,0.748,1.2,0.551
gpt35,SPANK,0,1.497,1.72,0.4,0.551
gpt35,SPARE PARTS,1.183,1.414,0.894,0.754,1.103
gpt35,SPECIALTY,0.4,0.379,1.11,0.4,0.839
gpt35,SPINDLING,0,1.095,0.4,0.4,0.379
gpt35,SPINOUT,1.095,0.82,0.89,0.82,1.57
gpt35,STEREO,0.379,1.02,0.912,1.359,1.02
gpt35,STEW,0.894,1.22,0.844,1.152,1.095
gpt35,STREAMLINED,0.369,1.166,1.857,1.035,1.497
gpt35,SUBSTITUTING,0,1.11,0.78,0,1.711
gpt35,SUNDRESS,1.166,0.522,0.844,1,1.124
gpt35,SUPERIORLY,0,0.39,1.11,2,1.11
gpt35,SUPPOSITORY,0.49,1.359,0.727,0.775,0.885
gpt35,SURPRISED,1.897,1.483,1.368,0,1.897
gpt35,SUSTAINABLE,0.179,0.775,0.844,0.759,1.625
gpt35,SWIFTLY,1.368,1.043,0.98,1.11,0.81
gpt35,SYNCHRONIZED,0.456,1.035,0.559,0.379,1.095
gpt35,SYNDICATION,0,0.39,1.368,0,1.711
gpt35,TABLEWARE,0.379,1.166,1.857,0.727,1.356
gpt35,TAKE,1.2,1.23,0.844,1.414,1.351
gpt35,TALLER,1.483,0.805,0.98,0.78,0.885
gpt35,TARPAPER,0.379,1.897,0.456,0.657,1.02
gpt35,THICKHEADED,1.11,0.754,1.383,0,1.6
gpt35,TIARA,0.379,1.035,1.035,0.49,1.857
gpt35,TRACKER,0.379,1.11,1.152,0.4,1.857
gpt35,TRANQUIL,1.483,0.498,0.8,1,1.028
gpt35,TUNNEL VISION,0.369,0.98,0.49,0.98,0.379
gpt35,TURMOIL,0,0.39,1.368,0.49,1.711
gpt35,TYPOGRAPHER,0,1.02,0.49,0.8,0.551
gpt35,UNAMBIGUOUSLY,0,0.4,0,0,0
gpt35,UNCONFORMITY,1.11,0.754,0.894,0.39,0.839
gpt35,UNCONTROLLED,0,0.754,1.17,0,1.673
gpt35,UNDERNUTRITION,1.2,0.839,1.11,0.4,1.095
gpt35,UNDERSTANDINGLY,1.166,0.912,0.894,1.024,1.409
gpt35,UNFOUNDEDLY,0,0.754,1.17,0,1.764
gpt35,UNHEALTHFUL,0.369,1.6,1.11,0.41,0.894
gpt35,UNINTERRUPTIBLE,0,0.49,0,0,0.379
gpt35,UNKNOWABLY,0.39,0,0.657,0.39,0.775
gpt35,UNLOCKED,1.11,1.152,0.98,0.754,0.885
gpt35,UNMANAGEABLY,0.754,1.11,1.095,0.39,1.259
gpt35,UNPURIFIED,0,1.11,1.183,0,1.863
gpt35,UNRUSHED,0,0.748,0.8,0.4,1.051
gpt35,UNSKILLED,0,0.456,0.78,0,1.764
gpt35,UNTHINKING,0,0.49,0.4,0.4,0.379
gpt35,UNTIDY,0.894,1.711,0.727,1,1.554
gpt35,UNTURNED,0,0.8,0.4,0.4,0.759
gpt35,UNVEILING,0.894,0.912,0.829,1.024,1.271
gpt35,UNVISITED,0,0.754,1.17,0,1.711
gpt35,VALIANTLY,0.894,1.183,0.894,1.203,1.207
gpt35,VENDINGMACHINE,0.651,1.72,0.456,0.657,1.02
gpt35,VICIOUS,0.456,0.754,1.152,0,0.98
gpt35,VILLA,0.39,0.456,0.82,0.456,0.775
gpt35,VOLATILITY,0.754,1.11,0.894,0.78,1.095
gpt35,WARPING,0.754,1.035,0.632,0.456,1.271
gpt35,WASHED OUT,0,0.748,0.4,0.8,0.379
gpt35,WATCH OVER,1.11,0.894,1.02,1.035,0.885
gpt35,WATER METER,0.456,1.135,0.626,1.051,1.414
gpt35,WAYWARD,0.39,0.41,0.775,0.754,0.522
gpt35,WEATHERTIGHT,0,0.456,1.17,0,1.711
gpt35,WEBBING,0.49,0.632,1.035,0.4,0.704
